id_dat,value,crep_id,create_date
1,779,45,2023-08-25 16:21:21
2,270,45,2023-08-25 16:21:21
3,406,45,2023-08-25 16:21:21
4,473,45,2023-08-25 16:21:21
5,233,45,2023-08-25 16:21:21
6,51,45,2023-08-25 16:21:21
7,206,45,2023-08-25 16:21:21
8,679,45,2023-08-25 16:21:21
9,794,45,2023-08-25 16:21:21
10,856,45,2023-08-25 16:21:21
11,591,45,2023-08-25 16:21:21
12,618,45,2023-08-25 16:21:21
13,51,45,2023-08-25 16:21:21
14,45,45,2023-08-25 16:21:21
15,859,45,2023-08-25 16:21:21
1,779,45,2023-08-25 16:21:21
2,270,45,2023-08-25 16:21:21
3,406,45,2023-08-25 16:21:21
4,473,45,2023-08-25 16:21:21
5,233,45,2023-08-25 16:21:21
6,51,45,2023-08-25 16:21:21
7,206,45,2023-08-25 16:21:21
8,679,45,2023-08-25 16:21:21
9,425,45,2023-08-25 16:21:21
10,582,45,2023-08-25 16:21:21
11,950,45,2023-08-25 16:21:21
12,371,45,2023-08-25 16:21:21
13,240,45,2023-08-25 16:21:21
14,870,45,2023-08-25 16:21:21
15,514,45,2023-08-25 16:21:21
1,984,45,2023-08-25 16:21:21
2,560,45,2023-08-25 16:21:21
3,679,45,2023-08-25 16:21:21
4,237,45,2023-08-25 16:21:21
5,733,45,2023-08-25 16:21:21
6,495,45,2023-08-25 16:21:21
7,404,45,2023-08-25 16:21:21
8,289,45,2023-08-25 16:21:21
9,425,45,2023-08-25 16:21:21
10,582,45,2023-08-25 16:21:21
11,950,45,2023-08-25 16:21:21
12,371,45,2023-08-25 16:21:21
13,240,45,2023-08-25 16:21:21
14,870,45,2023-08-25 16:21:21
15,514,45,2023-08-25 16:21:21
1,984,45,2023-08-25 16:21:21
2,560,45,2023-08-25 16:21:21
3,679,45,2023-08-25 16:21:21
4,237,45,2023-08-25 16:21:21
5,733,45,2023-08-25 16:21:21
6,495,45,2023-08-25 16:21:21
7,404,45,2023-08-25 16:21:21
8,289,45,2023-08-25 16:21:21
9,425,45,2023-08-25 16:21:21
10,582,45,2023-08-25 16:21:21
11,950,45,2023-08-25 16:21:21
12,371,45,2023-08-25 16:21:21
13,240,45,2023-08-25 16:21:21
14,870,45,2023-08-25 16:21:21
15,514,45,2023-08-25 16:21:21
1,162,45,2023-08-25 16:21:22
2,275,45,2023-08-25 16:21:22
3,834,45,2023-08-25 16:21:22
4,829,45,2023-08-25 16:21:22
5,450,45,2023-08-25 16:21:22
6,242,45,2023-08-25 16:21:22
7,883,45,2023-08-25 16:21:22
8,694,45,2023-08-25 16:21:22
9,129,45,2023-08-25 16:21:22
10,600,45,2023-08-25 16:21:22
11,23,45,2023-08-25 16:21:22
12,164,45,2023-08-25 16:21:22
13,365,45,2023-08-25 16:21:22
14,652,45,2023-08-25 16:21:22
15,643,45,2023-08-25 16:21:22
1,596,45,2023-08-25 16:21:22
2,529,45,2023-08-25 16:21:22
3,152,45,2023-08-25 16:21:22
4,272,45,2023-08-25 16:21:22
5,886,45,2023-08-25 16:21:22
6,360,45,2023-08-25 16:21:22
7,691,45,2023-08-25 16:21:22
8,135,45,2023-08-25 16:21:22
9,844,45,2023-08-25 16:21:22
10,295,45,2023-08-25 16:21:22
11,681,45,2023-08-25 16:21:22
12,409,45,2023-08-25 16:21:22
13,28,45,2023-08-25 16:21:22
14,839,45,2023-08-25 16:21:22
15,182,45,2023-08-25 16:21:22
1,419,45,2023-08-25 16:21:23
2,810,45,2023-08-25 16:21:23
3,813,45,2023-08-25 16:21:23
4,695,45,2023-08-25 16:21:23
5,204,45,2023-08-25 16:21:23
6,701,45,2023-08-25 16:21:23
7,237,45,2023-08-25 16:21:23
8,283,45,2023-08-25 16:21:23
9,440,45,2023-08-25 16:21:23
10,811,45,2023-08-25 16:21:23
11,658,45,2023-08-25 16:21:23
12,260,45,2023-08-25 16:21:23
13,130,45,2023-08-25 16:21:23
14,766,45,2023-08-25 16:21:23
15,764,45,2023-08-25 16:21:23
1,419,45,2023-08-25 16:21:23
2,810,45,2023-08-25 16:21:23
3,813,45,2023-08-25 16:21:23
4,695,45,2023-08-25 16:21:23
5,204,45,2023-08-25 16:21:23
6,701,45,2023-08-25 16:21:23
7,237,45,2023-08-25 16:21:23
8,283,45,2023-08-25 16:21:23
9,440,45,2023-08-25 16:21:23
10,811,45,2023-08-25 16:21:23
11,658,45,2023-08-25 16:21:23
12,260,45,2023-08-25 16:21:23
13,130,45,2023-08-25 16:21:23
14,766,45,2023-08-25 16:21:23
15,764,45,2023-08-25 16:21:23
1,271,45,2023-08-25 16:21:24
2,264,45,2023-08-25 16:21:24
3,388,45,2023-08-25 16:21:24
4,830,45,2023-08-25 16:21:24
5,274,45,2023-08-25 16:21:24
6,8,45,2023-08-25 16:21:24
7,965,45,2023-08-25 16:21:24
8,34,45,2023-08-25 16:21:24
9,489,45,2023-08-25 16:21:24
10,555,45,2023-08-25 16:21:24
11,297,45,2023-08-25 16:21:24
12,345,45,2023-08-25 16:21:24
13,680,45,2023-08-25 16:21:24
14,71,45,2023-08-25 16:21:24
15,0,45,2023-08-25 16:21:24
1,262,45,2023-08-25 16:21:24
2,835,45,2023-08-25 16:21:24
3,147,45,2023-08-25 16:21:24
4,506,45,2023-08-25 16:21:24
5,695,45,2023-08-25 16:21:24
6,544,45,2023-08-25 16:21:24
7,279,45,2023-08-25 16:21:24
8,18,45,2023-08-25 16:21:24
9,869,45,2023-08-25 16:21:24
10,314,45,2023-08-25 16:21:24
11,80,45,2023-08-25 16:21:24
12,510,45,2023-08-25 16:21:24
13,39,45,2023-08-25 16:21:24
14,261,45,2023-08-25 16:21:24
15,316,45,2023-08-25 16:21:24
1,773,45,2023-08-25 16:21:24
2,397,45,2023-08-25 16:21:24
3,786,45,2023-08-25 16:21:24
4,247,45,2023-08-25 16:21:24
5,26,45,2023-08-25 16:21:24
6,391,45,2023-08-25 16:21:24
7,993,45,2023-08-25 16:21:24
8,875,45,2023-08-25 16:21:24
9,975,45,2023-08-25 16:21:24
10,964,45,2023-08-25 16:21:24
11,463,45,2023-08-25 16:21:24
12,626,45,2023-08-25 16:21:24
13,23,45,2023-08-25 16:21:24
14,771,45,2023-08-25 16:21:24
15,860,45,2023-08-25 16:21:24
1,773,45,2023-08-25 16:21:24
2,397,45,2023-08-25 16:21:24
3,786,45,2023-08-25 16:21:24
4,247,45,2023-08-25 16:21:24
5,26,45,2023-08-25 16:21:24
6,391,45,2023-08-25 16:21:24
7,993,45,2023-08-25 16:21:24
8,875,45,2023-08-25 16:21:24
9,975,45,2023-08-25 16:21:24
10,964,45,2023-08-25 16:21:24
11,463,45,2023-08-25 16:21:24
12,626,45,2023-08-25 16:21:24
13,23,45,2023-08-25 16:21:24
14,771,45,2023-08-25 16:21:24
15,860,45,2023-08-25 16:21:24
1,408,45,2023-08-25 16:21:25
2,175,45,2023-08-25 16:21:25
3,435,45,2023-08-25 16:21:25
4,390,45,2023-08-25 16:21:25
5,799,45,2023-08-25 16:21:25
6,440,45,2023-08-25 16:21:25
7,555,45,2023-08-25 16:21:25
8,132,45,2023-08-25 16:21:25
9,648,45,2023-08-25 16:21:25
10,399,45,2023-08-25 16:21:25
11,618,45,2023-08-25 16:21:25
12,986,45,2023-08-25 16:21:25
13,629,45,2023-08-25 16:21:25
14,868,45,2023-08-25 16:21:25
15,660,45,2023-08-25 16:21:25
1,331,45,2023-08-25 16:21:25
2,111,45,2023-08-25 16:21:25
3,154,45,2023-08-25 16:21:25
4,167,45,2023-08-25 16:21:25
5,236,45,2023-08-25 16:21:25
6,722,45,2023-08-25 16:21:25
7,785,45,2023-08-25 16:21:25
8,390,45,2023-08-25 16:21:25
9,373,45,2023-08-25 16:21:25
10,743,45,2023-08-25 16:21:25
11,507,45,2023-08-25 16:21:25
12,667,45,2023-08-25 16:21:25
13,898,45,2023-08-25 16:21:25
14,593,45,2023-08-25 16:21:25
15,926,45,2023-08-25 16:21:25
1,826,45,2023-08-25 16:21:26
2,119,45,2023-08-25 16:21:26
3,932,45,2023-08-25 16:21:26
4,331,45,2023-08-25 16:21:26
5,274,45,2023-08-25 16:21:26
6,622,45,2023-08-25 16:21:26
7,317,45,2023-08-25 16:21:26
8,321,45,2023-08-25 16:21:26
9,988,45,2023-08-25 16:21:26
10,957,45,2023-08-25 16:21:26
11,310,45,2023-08-25 16:21:26
12,199,45,2023-08-25 16:21:26
13,559,45,2023-08-25 16:21:26
14,467,45,2023-08-25 16:21:26
