id_dat,value,crep_id,create_date
1,861,39,2023-08-25 16:21:20
2,851,39,2023-08-25 16:21:20
3,707,39,2023-08-25 16:21:20
4,349,39,2023-08-25 16:21:20
5,419,39,2023-08-25 16:21:20
6,870,39,2023-08-25 16:21:20
7,69,39,2023-08-25 16:21:20
8,317,39,2023-08-25 16:21:20
9,709,39,2023-08-25 16:21:20
10,871,39,2023-08-25 16:21:20
11,42,39,2023-08-25 16:21:20
12,443,39,2023-08-25 16:21:20
13,983,39,2023-08-25 16:21:20
14,225,39,2023-08-25 16:21:20
15,975,39,2023-08-25 16:21:20
1,861,39,2023-08-25 16:21:20
2,851,39,2023-08-25 16:21:20
3,707,39,2023-08-25 16:21:20
4,349,39,2023-08-25 16:21:20
5,419,39,2023-08-25 16:21:20
6,870,39,2023-08-25 16:21:20
7,69,39,2023-08-25 16:21:20
8,317,39,2023-08-25 16:21:20
9,709,39,2023-08-25 16:21:20
10,871,39,2023-08-25 16:21:20
11,42,39,2023-08-25 16:21:20
12,443,39,2023-08-25 16:21:20
13,983,39,2023-08-25 16:21:20
14,225,39,2023-08-25 16:21:20
15,975,39,2023-08-25 16:21:20
1,54,39,2023-08-25 16:21:21
2,698,39,2023-08-25 16:21:21
3,399,39,2023-08-25 16:21:21
4,489,39,2023-08-25 16:21:21
5,152,39,2023-08-25 16:21:21
6,734,39,2023-08-25 16:21:21
7,388,39,2023-08-25 16:21:21
8,474,39,2023-08-25 16:21:21
9,56,39,2023-08-25 16:21:21
10,385,39,2023-08-25 16:21:21
11,404,39,2023-08-25 16:21:21
12,284,39,2023-08-25 16:21:21
13,355,39,2023-08-25 16:21:21
14,324,39,2023-08-25 16:21:21
15,817,39,2023-08-25 16:21:21
1,54,39,2023-08-25 16:21:21
2,698,39,2023-08-25 16:21:21
3,399,39,2023-08-25 16:21:21
4,489,39,2023-08-25 16:21:21
5,152,39,2023-08-25 16:21:21
6,734,39,2023-08-25 16:21:21
7,388,39,2023-08-25 16:21:21
8,474,39,2023-08-25 16:21:21
9,56,39,2023-08-25 16:21:21
10,385,39,2023-08-25 16:21:21
11,404,39,2023-08-25 16:21:21
12,284,39,2023-08-25 16:21:21
13,355,39,2023-08-25 16:21:21
14,324,39,2023-08-25 16:21:21
15,817,39,2023-08-25 16:21:21
1,668,39,2023-08-25 16:21:21
2,724,39,2023-08-25 16:21:21
3,287,39,2023-08-25 16:21:21
4,667,39,2023-08-25 16:21:21
5,263,39,2023-08-25 16:21:21
6,610,39,2023-08-25 16:21:21
7,890,39,2023-08-25 16:21:21
8,589,39,2023-08-25 16:21:21
9,284,39,2023-08-25 16:21:21
10,863,39,2023-08-25 16:21:21
11,601,39,2023-08-25 16:21:21
12,672,39,2023-08-25 16:21:21
13,288,39,2023-08-25 16:21:21
14,756,39,2023-08-25 16:21:21
15,728,39,2023-08-25 16:21:21
1,668,39,2023-08-25 16:21:21
2,724,39,2023-08-25 16:21:21
3,287,39,2023-08-25 16:21:21
4,667,39,2023-08-25 16:21:21
5,263,39,2023-08-25 16:21:21
6,610,39,2023-08-25 16:21:21
7,890,39,2023-08-25 16:21:21
8,589,39,2023-08-25 16:21:21
9,284,39,2023-08-25 16:21:21
10,863,39,2023-08-25 16:21:21
11,601,39,2023-08-25 16:21:21
12,672,39,2023-08-25 16:21:21
13,288,39,2023-08-25 16:21:21
14,756,39,2023-08-25 16:21:21
15,728,39,2023-08-25 16:21:21
1,143,39,2023-08-25 16:21:22
2,34,39,2023-08-25 16:21:22
3,623,39,2023-08-25 16:21:22
4,377,39,2023-08-25 16:21:22
5,382,39,2023-08-25 16:21:22
6,76,39,2023-08-25 16:21:22
7,543,39,2023-08-25 16:21:22
8,354,39,2023-08-25 16:21:22
9,86,39,2023-08-25 16:21:22
10,577,39,2023-08-25 16:21:22
11,250,39,2023-08-25 16:21:22
12,975,39,2023-08-25 16:21:22
13,564,39,2023-08-25 16:21:22
14,40,39,2023-08-25 16:21:22
15,798,39,2023-08-25 16:21:22
1,827,39,2023-08-25 16:21:22
2,276,39,2023-08-25 16:21:22
3,8,39,2023-08-25 16:21:22
4,438,39,2023-08-25 16:21:22
5,295,39,2023-08-25 16:21:22
6,617,39,2023-08-25 16:21:22
7,950,39,2023-08-25 16:21:22
8,587,39,2023-08-25 16:21:22
9,910,39,2023-08-25 16:21:22
10,501,39,2023-08-25 16:21:22
11,753,39,2023-08-25 16:21:22
12,260,39,2023-08-25 16:21:22
13,885,39,2023-08-25 16:21:22
14,148,39,2023-08-25 16:21:22
15,607,39,2023-08-25 16:21:22
1,162,39,2023-08-25 16:21:23
2,136,39,2023-08-25 16:21:23
3,308,39,2023-08-25 16:21:23
4,619,39,2023-08-25 16:21:23
5,895,39,2023-08-25 16:21:23
6,698,39,2023-08-25 16:21:23
7,943,39,2023-08-25 16:21:23
8,648,39,2023-08-25 16:21:23
9,539,39,2023-08-25 16:21:23
10,25,39,2023-08-25 16:21:23
11,455,39,2023-08-25 16:21:23
12,268,39,2023-08-25 16:21:23
13,463,39,2023-08-25 16:21:23
14,177,39,2023-08-25 16:21:23
15,417,39,2023-08-25 16:21:23
1,162,39,2023-08-25 16:21:23
2,136,39,2023-08-25 16:21:23
3,308,39,2023-08-25 16:21:23
4,619,39,2023-08-25 16:21:23
5,895,39,2023-08-25 16:21:23
6,698,39,2023-08-25 16:21:23
7,943,39,2023-08-25 16:21:23
8,648,39,2023-08-25 16:21:23
9,539,39,2023-08-25 16:21:23
10,25,39,2023-08-25 16:21:23
11,455,39,2023-08-25 16:21:23
12,268,39,2023-08-25 16:21:23
13,463,39,2023-08-25 16:21:23
14,177,39,2023-08-25 16:21:23
15,417,39,2023-08-25 16:21:23
1,198,39,2023-08-25 16:21:23
2,462,39,2023-08-25 16:21:23
3,733,39,2023-08-25 16:21:23
4,798,39,2023-08-25 16:21:23
5,962,39,2023-08-25 16:21:23
6,872,39,2023-08-25 16:21:23
7,456,39,2023-08-25 16:21:23
8,91,39,2023-08-25 16:21:23
9,912,39,2023-08-25 16:21:23
10,8,39,2023-08-25 16:21:23
11,627,39,2023-08-25 16:21:23
12,567,39,2023-08-25 16:21:23
13,108,39,2023-08-25 16:21:23
14,412,39,2023-08-25 16:21:23
15,717,39,2023-08-25 16:21:23
1,198,39,2023-08-25 16:21:24
2,462,39,2023-08-25 16:21:24
3,733,39,2023-08-25 16:21:24
4,798,39,2023-08-25 16:21:24
5,962,39,2023-08-25 16:21:24
6,872,39,2023-08-25 16:21:24
7,456,39,2023-08-25 16:21:24
8,91,39,2023-08-25 16:21:24
9,912,39,2023-08-25 16:21:24
10,8,39,2023-08-25 16:21:24
11,627,39,2023-08-25 16:21:24
12,567,39,2023-08-25 16:21:24
13,108,39,2023-08-25 16:21:24
14,412,39,2023-08-25 16:21:24
15,717,39,2023-08-25 16:21:24
1,472,39,2023-08-25 16:21:24
2,574,39,2023-08-25 16:21:24
3,408,39,2023-08-25 16:21:24
4,788,39,2023-08-25 16:21:24
5,524,39,2023-08-25 16:21:24
6,893,39,2023-08-25 16:21:24
7,91,39,2023-08-25 16:21:24
8,800,39,2023-08-25 16:21:24
9,54,39,2023-08-25 16:21:24
10,36,39,2023-08-25 16:21:24
11,185,39,2023-08-25 16:21:24
12,551,39,2023-08-25 16:21:24
13,575,39,2023-08-25 16:21:24
14,788,39,2023-08-25 16:21:24
15,955,39,2023-08-25 16:21:24
1,140,39,2023-08-25 16:21:24
2,911,39,2023-08-25 16:21:24
3,63,39,2023-08-25 16:21:24
4,721,39,2023-08-25 16:21:24
5,234,39,2023-08-25 16:21:24
6,980,39,2023-08-25 16:21:24
7,739,39,2023-08-25 16:21:24
8,313,39,2023-08-25 16:21:24
9,935,39,2023-08-25 16:21:24
10,55,39,2023-08-25 16:21:24
11,384,39,2023-08-25 16:21:24
12,358,39,2023-08-25 16:21:24
13,293,39,2023-08-25 16:21:24
14,226,39,2023-08-25 16:21:24
15,464,39,2023-08-25 16:21:24
1,10,39,2023-08-25 16:21:25
2,905,39,2023-08-25 16:21:25
3,106,39,2023-08-25 16:21:25
4,918,39,2023-08-25 16:21:25
5,13,39,2023-08-25 16:21:25
6,681,39,2023-08-25 16:21:25
7,155,39,2023-08-25 16:21:25
8,811,39,2023-08-25 16:21:25
9,102,39,2023-08-25 16:21:25
10,198,39,2023-08-25 16:21:25
11,258,39,2023-08-25 16:21:25
12,70,39,2023-08-25 16:21:25
13,138,39,2023-08-25 16:21:25
14,373,39,2023-08-25 16:21:25
15,645,39,2023-08-25 16:21:25
1,469,39,2023-08-25 16:21:25
2,356,39,2023-08-25 16:21:25
3,685,39,2023-08-25 16:21:25
4,711,39,2023-08-25 16:21:25
5,832,39,2023-08-25 16:21:25
6,710,39,2023-08-25 16:21:25
7,77,39,2023-08-25 16:21:25
8,943,39,2023-08-25 16:21:25
9,240,39,2023-08-25 16:21:25
10,897,39,2023-08-25 16:21:25
11,856,39,2023-08-25 16:21:25
12,58,39,2023-08-25 16:21:25
13,362,39,2023-08-25 16:21:25
14,857,39,2023-08-25 16:21:25
15,966,39,2023-08-25 16:21:25
1,543,39,2023-08-25 16:21:26
2,427,39,2023-08-25 16:21:26
3,27,39,2023-08-25 16:21:26
4,818,39,2023-08-25 16:21:26
5,728,39,2023-08-25 16:21:26
6,56,39,2023-08-25 16:21:26
7,243,39,2023-08-25 16:21:26
8,72,39,2023-08-25 16:21:26
9,330,39,2023-08-25 16:21:26
10,493,39,2023-08-25 16:21:26
11,305,39,2023-08-25 16:21:26
12,504,39,2023-08-25 16:21:26
13,535,39,2023-08-25 16:21:26
14,163,39,2023-08-25 16:21:26
15,483,39,2023-08-25 16:21:26
1,751,39,2023-08-25 16:21:26
2,448,39,2023-08-25 16:21:26
3,84,39,2023-08-25 16:21:26
4,426,39,2023-08-25 16:21:26
5,269,39,2023-08-25 16:21:26
6,489,39,2023-08-25 16:21:26
7,298,39,2023-08-25 16:21:26
8,128,39,2023-08-25 16:21:26
9,444,39,2023-08-25 16:21:26
10,439,39,2023-08-25 16:21:26
11,724,39,2023-08-25 16:21:26
12,825,39,2023-08-25 16:21:26
13,320,39,2023-08-25 16:21:26
14,370,39,2023-08-25 16:21:26
15,105,39,2023-08-25 16:21:26
1,751,39,2023-08-25 16:21:26
2,448,39,2023-08-25 16:21:26
3,84,39,2023-08-25 16:21:26
4,426,39,2023-08-25 16:21:26
5,269,39,2023-08-25 16:21:26
6,489,39,2023-08-25 16:21:26
7,298,39,2023-08-25 16:21:26
8,128,39,2023-08-25 16:21:26
9,444,39,2023-08-25 16:21:26
10,439,39,2023-08-25 16:21:26
11,724,39,2023-08-25 16:21:26
12,825,39,2023-08-25 16:21:26
13,320,39,2023-08-25 16:21:26
14,370,39,2023-08-25 16:21:26
15,105,39,2023-08-25 16:21:26
1,174,39,2023-08-25 16:21:26
2,531,39,2023-08-25 16:21:26
3,276,39,2023-08-25 16:21:26
4,808,39,2023-08-25 16:21:26
5,119,39,2023-08-25 16:21:26
6,625,39,2023-08-25 16:21:26
7,180,39,2023-08-25 16:21:26
8,386,39,2023-08-25 16:21:26
9,466,39,2023-08-25 16:21:26
10,308,39,2023-08-25 16:21:26
11,165,39,2023-08-25 16:21:26
12,876,39,2023-08-25 16:21:26
13,797,39,2023-08-25 16:21:26
14,159,39,2023-08-25 16:21:26
15,890,39,2023-08-25 16:21:26
1,999,39,2023-08-25 16:21:27
2,51,39,2023-08-25 16:21:27
3,567,39,2023-08-25 16:21:27
4,313,39,2023-08-25 16:21:27
5,554,39,2023-08-25 16:21:27
6,76,39,2023-08-25 16:21:27
7,372,39,2023-08-25 16:21:27
8,198,39,2023-08-25 16:21:27
9,695,39,2023-08-25 16:21:27
10,344,39,2023-08-25 16:21:27
11,0,39,2023-08-25 16:21:27
12,543,39,2023-08-25 16:21:27
13,248,39,2023-08-25 16:21:27
14,626,39,2023-08-25 16:21:27
15,766,39,2023-08-25 16:21:27
1,999,39,2023-08-25 16:21:27
2,51,39,2023-08-25 16:21:27
3,567,39,2023-08-25 16:21:27
4,313,39,2023-08-25 16:21:27
5,554,39,2023-08-25 16:21:27
6,76,39,2023-08-25 16:21:27
7,372,39,2023-08-25 16:21:27
8,198,39,2023-08-25 16:21:27
9,695,39,2023-08-25 16:21:27
10,344,39,2023-08-25 16:21:27
11,0,39,2023-08-25 16:21:27
12,543,39,2023-08-25 16:21:27
13,248,39,2023-08-25 16:21:27
14,626,39,2023-08-25 16:21:27
15,766,39,2023-08-25 16:21:27
1,999,39,2023-08-25 16:21:27
2,51,39,2023-08-25 16:21:27
3,567,39,2023-08-25 16:21:27
4,313,39,2023-08-25 16:21:27
5,554,39,2023-08-25 16:21:27
6,76,39,2023-08-25 16:21:27
7,372,39,2023-08-25 16:21:27
8,198,39,2023-08-25 16:21:27
9,695,39,2023-08-25 16:21:27
10,344,39,2023-08-25 16:21:27
11,0,39,2023-08-25 16:21:27
12,543,39,2023-08-25 16:21:27
13,248,39,2023-08-25 16:21:27
14,626,39,2023-08-25 16:21:27
15,766,39,2023-08-25 16:21:27
1,598,39,2023-08-25 16:21:28
2,876,39,2023-08-25 16:21:28
3,118,39,2023-08-25 16:21:28
4,151,39,2023-08-25 16:21:28
5,904,39,2023-08-25 16:21:28
6,14,39,2023-08-25 16:21:28
7,863,39,2023-08-25 16:21:28
8,817,39,2023-08-25 16:21:28
9,22,39,2023-08-25 16:21:28
10,517,39,2023-08-25 16:21:28
11,38,39,2023-08-25 16:21:28
12,538,39,2023-08-25 16:21:28
13,615,39,2023-08-25 16:21:28
14,494,39,2023-08-25 16:21:28
15,939,39,2023-08-25 16:21:28
1,598,39,2023-08-25 16:21:28
2,876,39,2023-08-25 16:21:28
3,118,39,2023-08-25 16:21:28
4,151,39,2023-08-25 16:21:28
5,904,39,2023-08-25 16:21:28
6,14,39,2023-08-25 16:21:28
7,863,39,2023-08-25 16:21:28
8,817,39,2023-08-25 16:21:28
9,22,39,2023-08-25 16:21:28
10,517,39,2023-08-25 16:21:28
11,38,39,2023-08-25 16:21:28
12,538,39,2023-08-25 16:21:28
13,615,39,2023-08-25 16:21:28
14,494,39,2023-08-25 16:21:28
15,939,39,2023-08-25 16:21:28
1,598,39,2023-08-25 16:21:28
2,876,39,2023-08-25 16:21:28
3,118,39,2023-08-25 16:21:28
4,151,39,2023-08-25 16:21:28
5,904,39,2023-08-25 16:21:28
6,14,39,2023-08-25 16:21:28
7,863,39,2023-08-25 16:21:28
8,817,39,2023-08-25 16:21:28
9,22,39,2023-08-25 16:21:28
10,517,39,2023-08-25 16:21:28
11,38,39,2023-08-25 16:21:28
12,538,39,2023-08-25 16:21:28
13,615,39,2023-08-25 16:21:28
14,387,39,2023-08-25 16:21:28
15,32,39,2023-08-25 16:21:28
1,170,39,2023-08-25 16:21:28
2,699,39,2023-08-25 16:21:28
3,156,39,2023-08-25 16:21:28
4,688,39,2023-08-25 16:21:28
5,940,39,2023-08-25 16:21:28
6,914,39,2023-08-25 16:21:28
7,562,39,2023-08-25 16:21:28
8,701,39,2023-08-25 16:21:28
9,787,39,2023-08-25 16:21:28
10,979,39,2023-08-25 16:21:28
11,857,39,2023-08-25 16:21:28
12,901,39,2023-08-25 16:21:28
13,99,39,2023-08-25 16:21:28
14,387,39,2023-08-25 16:21:28
15,32,39,2023-08-25 16:21:28
1,170,39,2023-08-25 16:21:29
2,699,39,2023-08-25 16:21:29
