id_dat,value,crep_id,create_date
1,757,36,2023-08-25 16:21:20
2,610,36,2023-08-25 16:21:20
3,257,36,2023-08-25 16:21:20
4,373,36,2023-08-25 16:21:20
5,428,36,2023-08-25 16:21:20
6,819,36,2023-08-25 16:21:20
7,568,36,2023-08-25 16:21:20
8,890,36,2023-08-25 16:21:20
9,997,36,2023-08-25 16:21:20
10,279,36,2023-08-25 16:21:20
11,806,36,2023-08-25 16:21:20
12,677,36,2023-08-25 16:21:20
13,620,36,2023-08-25 16:21:20
14,441,36,2023-08-25 16:21:20
15,559,36,2023-08-25 16:21:20
1,568,36,2023-08-25 16:21:20
2,105,36,2023-08-25 16:21:20
3,85,36,2023-08-25 16:21:20
4,23,36,2023-08-25 16:21:20
5,177,36,2023-08-25 16:21:20
6,639,36,2023-08-25 16:21:20
7,964,36,2023-08-25 16:21:20
8,921,36,2023-08-25 16:21:20
9,205,36,2023-08-25 16:21:20
10,515,36,2023-08-25 16:21:20
11,5,36,2023-08-25 16:21:20
12,805,36,2023-08-25 16:21:20
13,370,36,2023-08-25 16:21:20
14,479,36,2023-08-25 16:21:20
15,287,36,2023-08-25 16:21:20
1,568,36,2023-08-25 16:21:20
2,105,36,2023-08-25 16:21:20
3,85,36,2023-08-25 16:21:20
4,23,36,2023-08-25 16:21:20
5,177,36,2023-08-25 16:21:20
6,639,36,2023-08-25 16:21:20
7,964,36,2023-08-25 16:21:20
8,921,36,2023-08-25 16:21:20
9,205,36,2023-08-25 16:21:20
10,515,36,2023-08-25 16:21:20
11,5,36,2023-08-25 16:21:20
12,805,36,2023-08-25 16:21:20
13,370,36,2023-08-25 16:21:20
14,479,36,2023-08-25 16:21:20
15,287,36,2023-08-25 16:21:20
1,253,36,2023-08-25 16:21:20
2,182,36,2023-08-25 16:21:20
3,668,36,2023-08-25 16:21:20
4,486,36,2023-08-25 16:21:20
5,467,36,2023-08-25 16:21:20
6,865,36,2023-08-25 16:21:20
7,557,36,2023-08-25 16:21:20
8,279,36,2023-08-25 16:21:20
9,162,36,2023-08-25 16:21:20
10,353,36,2023-08-25 16:21:20
11,340,36,2023-08-25 16:21:20
12,418,36,2023-08-25 16:21:20
13,838,36,2023-08-25 16:21:20
14,246,36,2023-08-25 16:21:20
15,66,36,2023-08-25 16:21:20
1,253,36,2023-08-25 16:21:21
2,182,36,2023-08-25 16:21:21
3,668,36,2023-08-25 16:21:21
4,486,36,2023-08-25 16:21:21
5,467,36,2023-08-25 16:21:21
6,865,36,2023-08-25 16:21:21
7,557,36,2023-08-25 16:21:21
8,279,36,2023-08-25 16:21:21
9,162,36,2023-08-25 16:21:21
10,353,36,2023-08-25 16:21:21
11,340,36,2023-08-25 16:21:21
12,418,36,2023-08-25 16:21:21
13,838,36,2023-08-25 16:21:21
14,246,36,2023-08-25 16:21:21
15,66,36,2023-08-25 16:21:21
1,778,36,2023-08-25 16:21:21
2,492,36,2023-08-25 16:21:21
3,442,36,2023-08-25 16:21:21
