id_dat,value,crep_id,create_date
1,595,1,2023-07-05 13:49:06.744866
2,384,1,2023-07-05 13:49:06.744866
3,46,1,2023-07-05 13:49:06.744866
4,260,1,2023-07-05 13:49:06.744866
5,283,1,2023-07-05 13:49:06.744866
6,590,1,2023-07-05 13:49:06.744866
7,92,1,2023-07-05 13:49:06.744866
8,33,1,2023-07-05 13:49:06.744866
9,498,1,2023-07-05 13:49:06.744866
10,97,1,2023-07-05 13:49:06.744866
11,424,1,2023-07-05 13:49:06.744866
12,44,1,2023-07-05 13:49:06.744866
13,26,1,2023-07-05 13:49:06.744866
14,84,1,2023-07-05 13:49:06.744866
15,375,1,2023-07-05 13:49:06.744866
1,416,2,2023-07-05 13:49:06.744866
2,349,2,2023-07-05 13:49:06.744866
3,416,2,2023-07-05 13:49:06.744866
4,418,2,2023-07-05 13:49:06.744866
5,466,2,2023-07-05 13:49:06.744866
6,317,2,2023-07-05 13:49:06.744866
7,226,2,2023-07-05 13:49:06.744866
8,431,2,2023-07-05 13:49:06.744866
9,299,2,2023-07-05 13:49:06.744866
10,179,2,2023-07-05 13:49:06.744866
11,116,2,2023-07-05 13:49:06.744866
12,140,2,2023-07-05 13:49:06.744866
13,138,2,2023-07-05 13:49:06.744866
14,236,2,2023-07-05 13:49:06.744866
15,125,2,2023-07-05 13:49:06.744866
1,494,3,2023-07-05 13:49:06.745866
2,5,3,2023-07-05 13:49:06.745866
3,169,3,2023-07-05 13:49:06.745866
4,53,3,2023-07-05 13:49:06.745866
5,229,3,2023-07-05 13:49:06.745866
6,319,3,2023-07-05 13:49:06.745866
7,109,3,2023-07-05 13:49:06.745866
8,291,3,2023-07-05 13:49:06.745866
9,470,3,2023-07-05 13:49:06.745866
10,575,3,2023-07-05 13:49:06.745866
11,541,3,2023-07-05 13:49:06.745866
12,507,3,2023-07-05 13:49:06.745866
13,394,3,2023-07-05 13:49:06.745866
14,531,3,2023-07-05 13:49:06.745866
15,535,3,2023-07-05 13:49:06.745866
1,285,4,2023-07-05 13:49:06.749866
