id_dat,value,crep_id,create_date
1,396,1,2023-07-05 13:49:28.364688
2,462,1,2023-07-05 13:49:28.365695
3,227,1,2023-07-05 13:49:28.365695
4,163,1,2023-07-05 13:49:28.365695
5,421,1,2023-07-05 13:49:28.365695
6,596,1,2023-07-05 13:49:28.365695
7,211,1,2023-07-05 13:49:28.365695
8,527,1,2023-07-05 13:49:28.365695
9,309,1,2023-07-05 13:49:28.365695
10,448,1,2023-07-05 13:49:28.365695
11,451,1,2023-07-05 13:49:28.365695
12,220,1,2023-07-05 13:49:28.365695
13,579,1,2023-07-05 13:49:28.365695
14,311,1,2023-07-05 13:49:28.365695
15,223,1,2023-07-05 13:49:28.365695
1,512,2,2023-07-05 13:49:28.378686
2,163,2,2023-07-05 13:49:28.378686
3,512,2,2023-07-05 13:49:28.378686
4,33,2,2023-07-05 13:49:28.378686
5,411,2,2023-07-05 13:49:28.378686
6,102,2,2023-07-05 13:49:28.378686
7,167,2,2023-07-05 13:49:28.378686
8,356,2,2023-07-05 13:49:28.378686
9,320,2,2023-07-05 13:49:28.378686
10,298,2,2023-07-05 13:49:28.378686
11,297,2,2023-07-05 13:49:28.378686
12,299,2,2023-07-05 13:49:28.378686
13,458,2,2023-07-05 13:49:28.378686
14,298,2,2023-07-05 13:49:28.378686
15,139,2,2023-07-05 13:49:28.378686
1,268,3,2023-07-05 13:49:28.379686
2,506,3,2023-07-05 13:49:28.379686
3,235,3,2023-07-05 13:49:28.379686
4,14,3,2023-07-05 13:49:28.379686
5,104,3,2023-07-05 13:49:28.379686
6,31,3,2023-07-05 13:49:28.379686
7,242,3,2023-07-05 13:49:28.379686
8,536,3,2023-07-05 13:49:28.379686
9,53,3,2023-07-05 13:49:28.379686
10,372,3,2023-07-05 13:49:28.379686
11,426,3,2023-07-05 13:49:28.379686
12,598,3,2023-07-05 13:49:28.379686
13,251,3,2023-07-05 13:49:28.379686
14,134,3,2023-07-05 13:49:28.379686
15,443,3,2023-07-05 13:49:28.379686
1,228,4,2023-07-05 13:49:28.384686
2,431,4,2023-07-05 13:49:28.384686
3,272,4,2023-07-05 13:49:28.384686
4,312,4,2023-07-05 13:49:28.384686
5,458,4,2023-07-05 13:49:28.384686
6,194,4,2023-07-05 13:49:28.384686
7,424,4,2023-07-05 13:49:28.384686
8,141,4,2023-07-05 13:49:28.384686
9,110,4,2023-07-05 13:49:28.384686
10,525,4,2023-07-05 13:49:28.384686
11,299,4,2023-07-05 13:49:28.384686
12,171,4,2023-07-05 13:49:28.384686
13,269,4,2023-07-05 13:49:28.384686
14,460,4,2023-07-05 13:49:28.384686
15,290,4,2023-07-05 13:49:28.384686
1,349,5,2023-07-05 13:49:28.387686
2,335,5,2023-07-05 13:49:28.387686
3,352,5,2023-07-05 13:49:28.387686
4,326,5,2023-07-05 13:49:28.387686
5,393,5,2023-07-05 13:49:28.387686
