id_dat,value,crep_id,create_date
1,284,13,2023-11-02 20:35:57
2,277,13,2023-11-02 20:35:57
3,355,13,2023-11-02 20:35:57
4,329,13,2023-11-02 20:35:57
5,302,13,2023-11-02 20:35:57
6,340,13,2023-11-02 20:35:57
7,362,13,2023-11-02 20:35:57
8,390,13,2023-11-02 20:35:57
9,338,13,2023-11-02 20:35:57
10,450,13,2023-11-02 20:35:57
11,362,13,2023-11-02 20:35:57
12,254,13,2023-11-02 20:35:57
13,446,13,2023-11-02 20:35:57
14,349,13,2023-11-02 20:35:57
15,313,13,2023-11-02 20:35:57
1,284,13,2023-11-02 20:35:57
2,277,13,2023-11-02 20:35:57
3,355,13,2023-11-02 20:35:57
4,329,13,2023-11-02 20:35:57
5,302,13,2023-11-02 20:35:57
6,340,13,2023-11-02 20:35:57
7,362,13,2023-11-02 20:35:57
8,390,13,2023-11-02 20:35:57
9,338,13,2023-11-02 20:35:57
10,450,13,2023-11-02 20:35:57
11,362,13,2023-11-02 20:35:57
12,254,13,2023-11-02 20:35:57
13,446,13,2023-11-02 20:35:57
14,349,13,2023-11-02 20:35:57
15,313,13,2023-11-02 20:35:57
1,284,13,2023-11-02 20:35:57
2,277,13,2023-11-02 20:35:57
3,355,13,2023-11-02 20:35:57
4,329,13,2023-11-02 20:35:57
5,302,13,2023-11-02 20:35:57
6,340,13,2023-11-02 20:35:57
7,362,13,2023-11-02 20:35:57
8,390,13,2023-11-02 20:35:57
9,338,13,2023-11-02 20:35:57
10,450,13,2023-11-02 20:35:57
11,362,13,2023-11-02 20:35:57
12,254,13,2023-11-02 20:35:57
13,446,13,2023-11-02 20:35:57
14,349,13,2023-11-02 20:35:57
15,313,13,2023-11-02 20:35:57
1,284,13,2023-11-02 20:35:57
2,277,13,2023-11-02 20:35:57
3,355,13,2023-11-02 20:35:57
4,329,13,2023-11-02 20:35:57
5,302,13,2023-11-02 20:35:57
6,340,13,2023-11-02 20:35:57
7,362,13,2023-11-02 20:35:57
8,390,13,2023-11-02 20:35:57
9,338,13,2023-11-02 20:35:57
10,450,13,2023-11-02 20:35:57
11,362,13,2023-11-02 20:35:57
12,254,13,2023-11-02 20:35:57
