id_dat,value,crep_id,create_date
1,444,19,2023-11-02 20:35:57
2,376,19,2023-11-02 20:35:57
3,420,19,2023-11-02 20:35:57
4,365,19,2023-11-02 20:35:57
5,360,19,2023-11-02 20:35:57
6,380,19,2023-11-02 20:35:57
7,316,19,2023-11-02 20:35:57
8,297,19,2023-11-02 20:35:57
9,285,19,2023-11-02 20:35:57
10,380,19,2023-11-02 20:35:57
11,344,19,2023-11-02 20:35:57
12,327,19,2023-11-02 20:35:57
13,263,19,2023-11-02 20:35:57
14,318,19,2023-11-02 20:35:57
15,329,19,2023-11-02 20:35:57
1,444,19,2023-11-02 20:35:57
2,376,19,2023-11-02 20:35:57
3,420,19,2023-11-02 20:35:57
4,365,19,2023-11-02 20:35:57
5,360,19,2023-11-02 20:35:57
6,380,19,2023-11-02 20:35:57
7,316,19,2023-11-02 20:35:57
8,297,19,2023-11-02 20:35:57
9,285,19,2023-11-02 20:35:57
10,380,19,2023-11-02 20:35:57
11,344,19,2023-11-02 20:35:57
12,327,19,2023-11-02 20:35:57
13,263,19,2023-11-02 20:35:57
14,318,19,2023-11-02 20:35:57
15,329,19,2023-11-02 20:35:57
1,444,19,2023-11-02 20:35:57
2,376,19,2023-11-02 20:35:57
3,420,19,2023-11-02 20:35:57
4,365,19,2023-11-02 20:35:57
5,360,19,2023-11-02 20:35:57
6,380,19,2023-11-02 20:35:57
7,316,19,2023-11-02 20:35:57
8,297,19,2023-11-02 20:35:57
9,285,19,2023-11-02 20:35:57
10,380,19,2023-11-02 20:35:57
11,344,19,2023-11-02 20:35:57
12,327,19,2023-11-02 20:35:57
13,263,19,2023-11-02 20:35:57
14,318,19,2023-11-02 20:35:57
15,329,19,2023-11-02 20:35:57
1,444,19,2023-11-02 20:35:57
2,376,19,2023-11-02 20:35:57
3,420,19,2023-11-02 20:35:57
4,365,19,2023-11-02 20:35:57
5,360,19,2023-11-02 20:35:57
6,380,19,2023-11-02 20:35:57
7,316,19,2023-11-02 20:35:57
8,297,19,2023-11-02 20:35:57
9,285,19,2023-11-02 20:35:57
10,380,19,2023-11-02 20:35:57
11,344,19,2023-11-02 20:35:57
12,327,19,2023-11-02 20:35:57
13,263,19,2023-11-02 20:35:57
14,318,19,2023-11-02 20:35:57
15,329,19,2023-11-02 20:35:57
1,444,19,2023-11-02 20:35:57
2,376,19,2023-11-02 20:35:57
3,420,19,2023-11-02 20:35:57
4,365,19,2023-11-02 20:35:57
5,360,19,2023-11-02 20:35:57
6,380,19,2023-11-02 20:35:57
7,316,19,2023-11-02 20:35:57
8,297,19,2023-11-02 20:35:57
9,285,19,2023-11-02 20:35:57
10,380,19,2023-11-02 20:35:57
11,344,19,2023-11-02 20:35:57
12,327,19,2023-11-02 20:35:57
13,263,19,2023-11-02 20:35:57
14,318,19,2023-11-02 20:35:57
15,329,19,2023-11-02 20:35:57
1,444,19,2023-11-02 20:35:57
2,376,19,2023-11-02 20:35:57
3,420,19,2023-11-02 20:35:57
4,365,19,2023-11-02 20:35:57
5,360,19,2023-11-02 20:35:57
6,380,19,2023-11-02 20:35:57
7,316,19,2023-11-02 20:35:57
8,297,19,2023-11-02 20:35:57
9,285,19,2023-11-02 20:35:57
10,380,19,2023-11-02 20:35:57
11,344,19,2023-11-02 20:35:57
12,327,19,2023-11-02 20:35:57
13,263,19,2023-11-02 20:35:57
14,318,19,2023-11-02 20:35:57
15,329,19,2023-11-02 20:35:57
1,444,19,2023-11-02 20:35:57
2,376,19,2023-11-02 20:35:57
3,420,19,2023-11-02 20:35:57
4,365,19,2023-11-02 20:35:57
5,360,19,2023-11-02 20:35:57
6,380,19,2023-11-02 20:35:57
7,316,19,2023-11-02 20:35:57
8,297,19,2023-11-02 20:35:57
9,285,19,2023-11-02 20:35:57
10,380,19,2023-11-02 20:35:57
11,344,19,2023-11-02 20:35:57
12,327,19,2023-11-02 20:35:57
13,263,19,2023-11-02 20:35:57
14,318,19,2023-11-02 20:35:57
15,329,19,2023-11-02 20:35:57
1,444,19,2023-11-02 20:35:58
2,376,19,2023-11-02 20:35:58
3,420,19,2023-11-02 20:35:58
4,365,19,2023-11-02 20:35:58
5,360,19,2023-11-02 20:35:58
6,380,19,2023-11-02 20:35:58
7,316,19,2023-11-02 20:35:58
8,297,19,2023-11-02 20:35:58
9,285,19,2023-11-02 20:35:58
10,380,19,2023-11-02 20:35:58
11,344,19,2023-11-02 20:35:58
12,327,19,2023-11-02 20:35:58
13,263,19,2023-11-02 20:35:58
14,318,19,2023-11-02 20:35:58
15,329,19,2023-11-02 20:35:58
1,444,19,2023-11-02 20:35:58
2,376,19,2023-11-02 20:35:58
3,420,19,2023-11-02 20:35:58
4,365,19,2023-11-02 20:35:58
5,360,19,2023-11-02 20:35:58
6,380,19,2023-11-02 20:35:58
7,316,19,2023-11-02 20:35:58
8,297,19,2023-11-02 20:35:58
9,285,19,2023-11-02 20:35:58
10,380,19,2023-11-02 20:35:58
11,344,19,2023-11-02 20:35:58
12,327,19,2023-11-02 20:35:58
13,263,19,2023-11-02 20:35:58
14,318,19,2023-11-02 20:35:58
15,329,19,2023-11-02 20:35:58
1,292,19,2023-11-02 20:35:58
2,275,19,2023-11-02 20:35:58
3,374,19,2023-11-02 20:35:58
4,352,19,2023-11-02 20:35:58
5,288,19,2023-11-02 20:35:58
6,409,19,2023-11-02 20:35:58
7,299,19,2023-11-02 20:35:58
8,282,19,2023-11-02 20:35:58
9,356,19,2023-11-02 20:35:58
10,412,19,2023-11-02 20:35:58
11,415,19,2023-11-02 20:35:58
12,390,19,2023-11-02 20:35:58
13,376,19,2023-11-02 20:35:58
14,395,19,2023-11-02 20:35:58
15,398,19,2023-11-02 20:35:58
1,292,19,2023-11-02 20:35:58
2,275,19,2023-11-02 20:35:58
3,374,19,2023-11-02 20:35:58
4,352,19,2023-11-02 20:35:58
5,288,19,2023-11-02 20:35:58
6,409,19,2023-11-02 20:35:58
7,299,19,2023-11-02 20:35:58
8,282,19,2023-11-02 20:35:58
9,356,19,2023-11-02 20:35:58
10,412,19,2023-11-02 20:35:58
11,415,19,2023-11-02 20:35:58
12,390,19,2023-11-02 20:35:58
13,376,19,2023-11-02 20:35:58
14,395,19,2023-11-02 20:35:58
15,398,19,2023-11-02 20:35:58
1,292,19,2023-11-02 20:35:58
2,275,19,2023-11-02 20:35:58
3,374,19,2023-11-02 20:35:58
4,352,19,2023-11-02 20:35:58
5,288,19,2023-11-02 20:35:58
6,409,19,2023-11-02 20:35:58
7,299,19,2023-11-02 20:35:58
8,282,19,2023-11-02 20:35:58
9,356,19,2023-11-02 20:35:58
10,412,19,2023-11-02 20:35:58
11,415,19,2023-11-02 20:35:58
12,390,19,2023-11-02 20:35:58
13,376,19,2023-11-02 20:35:58
14,395,19,2023-11-02 20:35:58
15,398,19,2023-11-02 20:35:58
