id_dat,value,crep_id,create_date
1,367,11,2023-11-02 20:35:57
2,348,11,2023-11-02 20:35:57
3,332,11,2023-11-02 20:35:57
4,407,11,2023-11-02 20:35:57
5,328,11,2023-11-02 20:35:57
6,400,11,2023-11-02 20:35:57
7,364,11,2023-11-02 20:35:57
8,330,11,2023-11-02 20:35:57
9,308,11,2023-11-02 20:35:57
10,321,11,2023-11-02 20:35:57
11,312,11,2023-11-02 20:35:57
12,312,11,2023-11-02 20:35:57
13,401,11,2023-11-02 20:35:57
14,318,11,2023-11-02 20:35:57
15,258,11,2023-11-02 20:35:57
1,367,11,2023-11-02 20:35:57
2,348,11,2023-11-02 20:35:57
3,332,11,2023-11-02 20:35:57
4,407,11,2023-11-02 20:35:57
5,328,11,2023-11-02 20:35:57
6,400,11,2023-11-02 20:35:57
7,364,11,2023-11-02 20:35:57
8,330,11,2023-11-02 20:35:57
9,308,11,2023-11-02 20:35:57
10,321,11,2023-11-02 20:35:57
11,312,11,2023-11-02 20:35:57
12,312,11,2023-11-02 20:35:57
13,401,11,2023-11-02 20:35:57
14,318,11,2023-11-02 20:35:57
15,258,11,2023-11-02 20:35:57
1,367,11,2023-11-02 20:35:57
2,348,11,2023-11-02 20:35:57
3,332,11,2023-11-02 20:35:57
4,407,11,2023-11-02 20:35:57
5,328,11,2023-11-02 20:35:57
6,400,11,2023-11-02 20:35:57
7,364,11,2023-11-02 20:35:57
8,330,11,2023-11-02 20:35:57
9,308,11,2023-11-02 20:35:57
10,321,11,2023-11-02 20:35:57
11,312,11,2023-11-02 20:35:57
12,312,11,2023-11-02 20:35:57
13,401,11,2023-11-02 20:35:57
14,318,11,2023-11-02 20:35:57
15,258,11,2023-11-02 20:35:57
1,367,11,2023-11-02 20:35:57
2,348,11,2023-11-02 20:35:57
3,332,11,2023-11-02 20:35:57
4,407,11,2023-11-02 20:35:57
5,328,11,2023-11-02 20:35:57
6,400,11,2023-11-02 20:35:57
7,364,11,2023-11-02 20:35:57
8,330,11,2023-11-02 20:35:57
9,308,11,2023-11-02 20:35:57
10,321,11,2023-11-02 20:35:57
11,312,11,2023-11-02 20:35:57
12,312,11,2023-11-02 20:35:57
13,401,11,2023-11-02 20:35:57
14,318,11,2023-11-02 20:35:57
15,258,11,2023-11-02 20:35:57
1,367,11,2023-11-02 20:35:57
2,348,11,2023-11-02 20:35:57
3,332,11,2023-11-02 20:35:57
4,407,11,2023-11-02 20:35:57
5,328,11,2023-11-02 20:35:57
6,400,11,2023-11-02 20:35:57
7,364,11,2023-11-02 20:35:57
8,330,11,2023-11-02 20:35:57
9,308,11,2023-11-02 20:35:57
10,321,11,2023-11-02 20:35:57
11,312,11,2023-11-02 20:35:57
12,312,11,2023-11-02 20:35:57
13,401,11,2023-11-02 20:35:57
14,318,11,2023-11-02 20:35:57
15,258,11,2023-11-02 20:35:57
1,367,11,2023-11-02 20:35:57
2,348,11,2023-11-02 20:35:57
3,332,11,2023-11-02 20:35:57
4,407,11,2023-11-02 20:35:57
5,328,11,2023-11-02 20:35:57
6,400,11,2023-11-02 20:35:57
7,364,11,2023-11-02 20:35:57
8,330,11,2023-11-02 20:35:57
9,308,11,2023-11-02 20:35:57
10,321,11,2023-11-02 20:35:57
11,312,11,2023-11-02 20:35:57
12,312,11,2023-11-02 20:35:57
13,401,11,2023-11-02 20:35:57
14,318,11,2023-11-02 20:35:57
15,258,11,2023-11-02 20:35:57
1,367,11,2023-11-02 20:35:57
2,348,11,2023-11-02 20:35:57
3,332,11,2023-11-02 20:35:57
4,407,11,2023-11-02 20:35:57
5,328,11,2023-11-02 20:35:57
6,400,11,2023-11-02 20:35:57
7,364,11,2023-11-02 20:35:57
8,330,11,2023-11-02 20:35:57
9,308,11,2023-11-02 20:35:57
10,321,11,2023-11-02 20:35:57
11,312,11,2023-11-02 20:35:57
12,312,11,2023-11-02 20:35:57
13,401,11,2023-11-02 20:35:57
14,318,11,2023-11-02 20:35:57
15,258,11,2023-11-02 20:35:57
1,367,11,2023-11-02 20:35:58
2,348,11,2023-11-02 20:35:58
3,332,11,2023-11-02 20:35:58
4,407,11,2023-11-02 20:35:58
5,328,11,2023-11-02 20:35:58
6,400,11,2023-11-02 20:35:58
7,364,11,2023-11-02 20:35:58
8,330,11,2023-11-02 20:35:58
9,308,11,2023-11-02 20:35:58
10,321,11,2023-11-02 20:35:58
11,312,11,2023-11-02 20:35:58
12,312,11,2023-11-02 20:35:58
13,401,11,2023-11-02 20:35:58
14,318,11,2023-11-02 20:35:58
15,258,11,2023-11-02 20:35:58
1,367,11,2023-11-02 20:35:58
2,348,11,2023-11-02 20:35:58
3,332,11,2023-11-02 20:35:58
4,407,11,2023-11-02 20:35:58
5,328,11,2023-11-02 20:35:58
6,400,11,2023-11-02 20:35:58
7,364,11,2023-11-02 20:35:58
8,330,11,2023-11-02 20:35:58
9,308,11,2023-11-02 20:35:58
10,321,11,2023-11-02 20:35:58
11,312,11,2023-11-02 20:35:58
12,312,11,2023-11-02 20:35:58
13,401,11,2023-11-02 20:35:58
14,318,11,2023-11-02 20:35:58
15,258,11,2023-11-02 20:35:58
1,414,11,2023-11-02 20:35:58
2,403,11,2023-11-02 20:35:58
3,268,11,2023-11-02 20:35:58
4,416,11,2023-11-02 20:35:58
5,362,11,2023-11-02 20:35:58
6,266,11,2023-11-02 20:35:58
7,417,11,2023-11-02 20:35:58
