id_dat,value,crep_id,create_date
1,438,8,2023-11-02 20:35:57
2,275,8,2023-11-02 20:35:57
3,369,8,2023-11-02 20:35:57
4,415,8,2023-11-02 20:35:57
5,348,8,2023-11-02 20:35:57
6,302,8,2023-11-02 20:35:57
7,391,8,2023-11-02 20:35:57
8,281,8,2023-11-02 20:35:57
9,296,8,2023-11-02 20:35:57
10,273,8,2023-11-02 20:35:57
11,306,8,2023-11-02 20:35:57
12,373,8,2023-11-02 20:35:57
13,252,8,2023-11-02 20:35:57
14,256,8,2023-11-02 20:35:57
15,305,8,2023-11-02 20:35:57
1,438,8,2023-11-02 20:35:57
2,275,8,2023-11-02 20:35:57
3,369,8,2023-11-02 20:35:57
4,415,8,2023-11-02 20:35:57
5,348,8,2023-11-02 20:35:57
6,302,8,2023-11-02 20:35:57
7,391,8,2023-11-02 20:35:57
8,281,8,2023-11-02 20:35:57
9,296,8,2023-11-02 20:35:57
10,273,8,2023-11-02 20:35:57
11,306,8,2023-11-02 20:35:57
12,373,8,2023-11-02 20:35:57
13,252,8,2023-11-02 20:35:57
14,256,8,2023-11-02 20:35:57
15,305,8,2023-11-02 20:35:57
1,438,8,2023-11-02 20:35:57
2,275,8,2023-11-02 20:35:57
3,369,8,2023-11-02 20:35:57
4,415,8,2023-11-02 20:35:57
5,348,8,2023-11-02 20:35:57
6,302,8,2023-11-02 20:35:57
7,391,8,2023-11-02 20:35:57
8,281,8,2023-11-02 20:35:57
9,296,8,2023-11-02 20:35:57
10,273,8,2023-11-02 20:35:57
11,306,8,2023-11-02 20:35:57
12,373,8,2023-11-02 20:35:57
13,252,8,2023-11-02 20:35:57
14,256,8,2023-11-02 20:35:57
15,305,8,2023-11-02 20:35:57
1,438,8,2023-11-02 20:35:57
2,275,8,2023-11-02 20:35:57
3,369,8,2023-11-02 20:35:57
4,415,8,2023-11-02 20:35:57
5,348,8,2023-11-02 20:35:57
6,302,8,2023-11-02 20:35:57
7,391,8,2023-11-02 20:35:57
8,281,8,2023-11-02 20:35:57
9,296,8,2023-11-02 20:35:57
10,273,8,2023-11-02 20:35:57
11,306,8,2023-11-02 20:35:57
12,373,8,2023-11-02 20:35:57
13,252,8,2023-11-02 20:35:57
14,256,8,2023-11-02 20:35:57
15,305,8,2023-11-02 20:35:57
1,438,8,2023-11-02 20:35:57
2,275,8,2023-11-02 20:35:57
3,369,8,2023-11-02 20:35:57
4,415,8,2023-11-02 20:35:57
5,348,8,2023-11-02 20:35:57
6,302,8,2023-11-02 20:35:57
7,391,8,2023-11-02 20:35:57
8,281,8,2023-11-02 20:35:57
9,296,8,2023-11-02 20:35:57
10,273,8,2023-11-02 20:35:57
11,306,8,2023-11-02 20:35:57
12,373,8,2023-11-02 20:35:57
13,252,8,2023-11-02 20:35:57
14,256,8,2023-11-02 20:35:57
15,305,8,2023-11-02 20:35:57
1,438,8,2023-11-02 20:35:57
2,275,8,2023-11-02 20:35:57
