id_dat,value,crep_id,create_date
1,802,30,2023-08-25 16:21:19
2,781,30,2023-08-25 16:21:19
3,25,30,2023-08-25 16:21:19
4,377,30,2023-08-25 16:21:19
5,492,30,2023-08-25 16:21:19
6,562,30,2023-08-25 16:21:19
7,263,30,2023-08-25 16:21:19
8,615,30,2023-08-25 16:21:19
9,931,30,2023-08-25 16:21:19
10,533,30,2023-08-25 16:21:19
11,493,30,2023-08-25 16:21:19
12,255,30,2023-08-25 16:21:19
13,389,30,2023-08-25 16:21:19
14,700,30,2023-08-25 16:21:19
15,559,30,2023-08-25 16:21:19
1,134,30,2023-08-25 16:21:19
2,508,30,2023-08-25 16:21:19
3,698,30,2023-08-25 16:21:19
4,227,30,2023-08-25 16:21:19
5,546,30,2023-08-25 16:21:19
6,805,30,2023-08-25 16:21:19
7,165,30,2023-08-25 16:21:19
8,151,30,2023-08-25 16:21:19
9,90,30,2023-08-25 16:21:19
10,500,30,2023-08-25 16:21:19
11,449,30,2023-08-25 16:21:19
12,954,30,2023-08-25 16:21:19
13,644,30,2023-08-25 16:21:19
14,546,30,2023-08-25 16:21:19
15,607,30,2023-08-25 16:21:19
1,134,30,2023-08-25 16:21:19
2,508,30,2023-08-25 16:21:19
3,698,30,2023-08-25 16:21:19
4,227,30,2023-08-25 16:21:19
5,546,30,2023-08-25 16:21:19
6,805,30,2023-08-25 16:21:19
7,165,30,2023-08-25 16:21:19
8,151,30,2023-08-25 16:21:19
9,90,30,2023-08-25 16:21:19
10,500,30,2023-08-25 16:21:19
11,449,30,2023-08-25 16:21:19
12,954,30,2023-08-25 16:21:19
13,644,30,2023-08-25 16:21:19
14,546,30,2023-08-25 16:21:19
15,607,30,2023-08-25 16:21:19
1,882,30,2023-08-25 16:21:20
2,610,30,2023-08-25 16:21:20
3,982,30,2023-08-25 16:21:20
4,189,30,2023-08-25 16:21:20
5,704,30,2023-08-25 16:21:20
6,962,30,2023-08-25 16:21:20
7,749,30,2023-08-25 16:21:20
8,529,30,2023-08-25 16:21:20
9,158,30,2023-08-25 16:21:20
10,788,30,2023-08-25 16:21:20
11,991,30,2023-08-25 16:21:20
12,998,30,2023-08-25 16:21:20
13,929,30,2023-08-25 16:21:20
14,882,30,2023-08-25 16:21:20
15,490,30,2023-08-25 16:21:20
1,867,30,2023-08-25 16:21:20
2,147,30,2023-08-25 16:21:20
