id_dat,value,crep_id,create_date
1,597,49,2023-08-25 16:21:21
2,991,49,2023-08-25 16:21:21
3,323,49,2023-08-25 16:21:21
4,459,49,2023-08-25 16:21:21
5,634,49,2023-08-25 16:21:21
6,526,49,2023-08-25 16:21:21
7,624,49,2023-08-25 16:21:21
8,269,49,2023-08-25 16:21:21
9,417,49,2023-08-25 16:21:21
10,529,49,2023-08-25 16:21:21
11,962,49,2023-08-25 16:21:21
12,75,49,2023-08-25 16:21:21
13,140,49,2023-08-25 16:21:21
14,401,49,2023-08-25 16:21:21
15,980,49,2023-08-25 16:21:21
1,597,49,2023-08-25 16:21:21
2,991,49,2023-08-25 16:21:21
3,323,49,2023-08-25 16:21:21
4,459,49,2023-08-25 16:21:21
5,634,49,2023-08-25 16:21:21
6,526,49,2023-08-25 16:21:21
7,624,49,2023-08-25 16:21:21
8,269,49,2023-08-25 16:21:21
9,417,49,2023-08-25 16:21:21
10,529,49,2023-08-25 16:21:21
11,962,49,2023-08-25 16:21:21
12,75,49,2023-08-25 16:21:21
13,140,49,2023-08-25 16:21:21
14,401,49,2023-08-25 16:21:21
15,980,49,2023-08-25 16:21:21
1,287,49,2023-08-25 16:21:22
2,119,49,2023-08-25 16:21:22
3,245,49,2023-08-25 16:21:22
4,284,49,2023-08-25 16:21:22
5,407,49,2023-08-25 16:21:22
6,412,49,2023-08-25 16:21:22
7,675,49,2023-08-25 16:21:22
8,817,49,2023-08-25 16:21:22
9,54,49,2023-08-25 16:21:22
10,899,49,2023-08-25 16:21:22
11,433,49,2023-08-25 16:21:22
12,355,49,2023-08-25 16:21:22
13,815,49,2023-08-25 16:21:22
14,503,49,2023-08-25 16:21:22
15,841,49,2023-08-25 16:21:22
1,828,49,2023-08-25 16:21:22
2,190,49,2023-08-25 16:21:22
3,201,49,2023-08-25 16:21:22
4,939,49,2023-08-25 16:21:22
5,1,49,2023-08-25 16:21:22
6,876,49,2023-08-25 16:21:22
7,174,49,2023-08-25 16:21:22
8,230,49,2023-08-25 16:21:22
9,891,49,2023-08-25 16:21:22
10,670,49,2023-08-25 16:21:22
11,255,49,2023-08-25 16:21:22
12,851,49,2023-08-25 16:21:22
13,78,49,2023-08-25 16:21:22
14,112,49,2023-08-25 16:21:22
15,369,49,2023-08-25 16:21:22
1,502,49,2023-08-25 16:21:23
2,177,49,2023-08-25 16:21:23
3,880,49,2023-08-25 16:21:23
4,985,49,2023-08-25 16:21:23
5,817,49,2023-08-25 16:21:23
6,862,49,2023-08-25 16:21:23
7,536,49,2023-08-25 16:21:23
8,255,49,2023-08-25 16:21:23
9,786,49,2023-08-25 16:21:23
10,248,49,2023-08-25 16:21:23
11,921,49,2023-08-25 16:21:23
12,657,49,2023-08-25 16:21:23
13,928,49,2023-08-25 16:21:23
14,778,49,2023-08-25 16:21:23
15,94,49,2023-08-25 16:21:23
1,502,49,2023-08-25 16:21:23
2,177,49,2023-08-25 16:21:23
3,880,49,2023-08-25 16:21:23
4,985,49,2023-08-25 16:21:23
5,817,49,2023-08-25 16:21:23
6,862,49,2023-08-25 16:21:23
7,536,49,2023-08-25 16:21:23
8,255,49,2023-08-25 16:21:23
9,786,49,2023-08-25 16:21:23
10,248,49,2023-08-25 16:21:23
11,921,49,2023-08-25 16:21:23
12,657,49,2023-08-25 16:21:23
13,928,49,2023-08-25 16:21:23
14,778,49,2023-08-25 16:21:23
15,94,49,2023-08-25 16:21:23
1,805,49,2023-08-25 16:21:23
2,671,49,2023-08-25 16:21:23
3,312,49,2023-08-25 16:21:23
4,807,49,2023-08-25 16:21:23
5,596,49,2023-08-25 16:21:23
6,354,49,2023-08-25 16:21:23
7,362,49,2023-08-25 16:21:23
8,157,49,2023-08-25 16:21:23
9,867,49,2023-08-25 16:21:23
10,682,49,2023-08-25 16:21:23
11,854,49,2023-08-25 16:21:23
12,38,49,2023-08-25 16:21:23
13,343,49,2023-08-25 16:21:23
14,573,49,2023-08-25 16:21:23
15,906,49,2023-08-25 16:21:23
1,805,49,2023-08-25 16:21:24
2,671,49,2023-08-25 16:21:24
3,312,49,2023-08-25 16:21:24
4,807,49,2023-08-25 16:21:24
5,596,49,2023-08-25 16:21:24
6,354,49,2023-08-25 16:21:24
7,362,49,2023-08-25 16:21:24
8,157,49,2023-08-25 16:21:24
9,867,49,2023-08-25 16:21:24
10,682,49,2023-08-25 16:21:24
11,854,49,2023-08-25 16:21:24
12,38,49,2023-08-25 16:21:24
13,343,49,2023-08-25 16:21:24
14,573,49,2023-08-25 16:21:24
15,906,49,2023-08-25 16:21:24
1,91,49,2023-08-25 16:21:24
2,669,49,2023-08-25 16:21:24
3,391,49,2023-08-25 16:21:24
4,299,49,2023-08-25 16:21:24
5,100,49,2023-08-25 16:21:24
6,327,49,2023-08-25 16:21:24
7,475,49,2023-08-25 16:21:24
8,481,49,2023-08-25 16:21:24
9,640,49,2023-08-25 16:21:24
10,153,49,2023-08-25 16:21:24
11,53,49,2023-08-25 16:21:24
12,799,49,2023-08-25 16:21:24
13,30,49,2023-08-25 16:21:24
14,41,49,2023-08-25 16:21:24
15,687,49,2023-08-25 16:21:24
1,15,49,2023-08-25 16:21:24
2,875,49,2023-08-25 16:21:24
3,617,49,2023-08-25 16:21:24
4,509,49,2023-08-25 16:21:24
5,972,49,2023-08-25 16:21:24
6,864,49,2023-08-25 16:21:24
7,715,49,2023-08-25 16:21:24
8,435,49,2023-08-25 16:21:24
9,266,49,2023-08-25 16:21:24
10,810,49,2023-08-25 16:21:24
11,140,49,2023-08-25 16:21:24
12,757,49,2023-08-25 16:21:24
13,386,49,2023-08-25 16:21:24
14,44,49,2023-08-25 16:21:24
15,279,49,2023-08-25 16:21:24
1,645,49,2023-08-25 16:21:25
2,74,49,2023-08-25 16:21:25
3,164,49,2023-08-25 16:21:25
4,784,49,2023-08-25 16:21:25
5,744,49,2023-08-25 16:21:25
6,536,49,2023-08-25 16:21:25
7,833,49,2023-08-25 16:21:25
8,633,49,2023-08-25 16:21:25
9,593,49,2023-08-25 16:21:25
10,584,49,2023-08-25 16:21:25
11,415,49,2023-08-25 16:21:25
12,362,49,2023-08-25 16:21:25
13,752,49,2023-08-25 16:21:25
14,826,49,2023-08-25 16:21:25
15,946,49,2023-08-25 16:21:25
1,827,49,2023-08-25 16:21:25
2,257,49,2023-08-25 16:21:25
3,92,49,2023-08-25 16:21:25
4,955,49,2023-08-25 16:21:25
5,918,49,2023-08-25 16:21:25
6,88,49,2023-08-25 16:21:25
7,214,49,2023-08-25 16:21:25
8,29,49,2023-08-25 16:21:25
9,519,49,2023-08-25 16:21:25
10,254,49,2023-08-25 16:21:25
11,553,49,2023-08-25 16:21:25
12,780,49,2023-08-25 16:21:25
13,753,49,2023-08-25 16:21:25
14,381,49,2023-08-25 16:21:25
15,336,49,2023-08-25 16:21:25
1,497,49,2023-08-25 16:21:26
2,297,49,2023-08-25 16:21:26
3,119,49,2023-08-25 16:21:26
4,713,49,2023-08-25 16:21:26
5,752,49,2023-08-25 16:21:26
6,5,49,2023-08-25 16:21:26
7,522,49,2023-08-25 16:21:26
8,248,49,2023-08-25 16:21:26
9,161,49,2023-08-25 16:21:26
10,239,49,2023-08-25 16:21:26
11,280,49,2023-08-25 16:21:26
12,553,49,2023-08-25 16:21:26
13,238,49,2023-08-25 16:21:26
14,391,49,2023-08-25 16:21:26
15,359,49,2023-08-25 16:21:26
1,669,49,2023-08-25 16:21:26
2,556,49,2023-08-25 16:21:26
3,62,49,2023-08-25 16:21:26
4,17,49,2023-08-25 16:21:26
5,910,49,2023-08-25 16:21:26
6,39,49,2023-08-25 16:21:26
7,202,49,2023-08-25 16:21:26
8,817,49,2023-08-25 16:21:26
9,849,49,2023-08-25 16:21:26
10,983,49,2023-08-25 16:21:26
11,291,49,2023-08-25 16:21:26
12,350,49,2023-08-25 16:21:26
13,796,49,2023-08-25 16:21:26
14,890,49,2023-08-25 16:21:26
15,433,49,2023-08-25 16:21:26
1,669,49,2023-08-25 16:21:26
2,556,49,2023-08-25 16:21:26
3,62,49,2023-08-25 16:21:26
4,17,49,2023-08-25 16:21:26
5,910,49,2023-08-25 16:21:26
6,39,49,2023-08-25 16:21:26
7,202,49,2023-08-25 16:21:26
8,817,49,2023-08-25 16:21:26
9,849,49,2023-08-25 16:21:26
10,983,49,2023-08-25 16:21:26
11,291,49,2023-08-25 16:21:26
12,350,49,2023-08-25 16:21:26
13,796,49,2023-08-25 16:21:26
14,890,49,2023-08-25 16:21:26
15,433,49,2023-08-25 16:21:26
1,802,49,2023-08-25 16:21:26
2,227,49,2023-08-25 16:21:26
3,693,49,2023-08-25 16:21:26
4,280,49,2023-08-25 16:21:26
5,859,49,2023-08-25 16:21:26
6,592,49,2023-08-25 16:21:26
7,506,49,2023-08-25 16:21:26
8,135,49,2023-08-25 16:21:26
9,599,49,2023-08-25 16:21:26
10,282,49,2023-08-25 16:21:26
11,630,49,2023-08-25 16:21:26
12,872,49,2023-08-25 16:21:26
13,910,49,2023-08-25 16:21:26
14,780,49,2023-08-25 16:21:26
15,954,49,2023-08-25 16:21:26
1,976,49,2023-08-25 16:21:27
2,412,49,2023-08-25 16:21:27
3,677,49,2023-08-25 16:21:27
4,463,49,2023-08-25 16:21:27
5,16,49,2023-08-25 16:21:27
6,182,49,2023-08-25 16:21:27
7,809,49,2023-08-25 16:21:27
8,805,49,2023-08-25 16:21:27
9,19,49,2023-08-25 16:21:27
10,559,49,2023-08-25 16:21:27
11,808,49,2023-08-25 16:21:27
12,298,49,2023-08-25 16:21:27
13,301,49,2023-08-25 16:21:27
14,999,49,2023-08-25 16:21:27
15,762,49,2023-08-25 16:21:27
1,976,49,2023-08-25 16:21:27
2,412,49,2023-08-25 16:21:27
3,677,49,2023-08-25 16:21:27
4,463,49,2023-08-25 16:21:27
5,16,49,2023-08-25 16:21:27
6,182,49,2023-08-25 16:21:27
7,809,49,2023-08-25 16:21:27
8,805,49,2023-08-25 16:21:27
9,19,49,2023-08-25 16:21:27
10,559,49,2023-08-25 16:21:27
11,808,49,2023-08-25 16:21:27
12,298,49,2023-08-25 16:21:27
13,301,49,2023-08-25 16:21:27
14,999,49,2023-08-25 16:21:27
15,762,49,2023-08-25 16:21:27
1,976,49,2023-08-25 16:21:27
2,412,49,2023-08-25 16:21:27
3,677,49,2023-08-25 16:21:27
4,463,49,2023-08-25 16:21:27
5,16,49,2023-08-25 16:21:27
6,182,49,2023-08-25 16:21:27
7,809,49,2023-08-25 16:21:27
8,805,49,2023-08-25 16:21:27
9,19,49,2023-08-25 16:21:27
10,559,49,2023-08-25 16:21:27
11,808,49,2023-08-25 16:21:27
12,298,49,2023-08-25 16:21:27
