id_dat,value,crep_id,create_date
1,434,12,2023-11-02 20:35:57
2,410,12,2023-11-02 20:35:57
3,413,12,2023-11-02 20:35:57
4,439,12,2023-11-02 20:35:57
5,417,12,2023-11-02 20:35:57
6,366,12,2023-11-02 20:35:57
7,292,12,2023-11-02 20:35:57
8,281,12,2023-11-02 20:35:57
9,420,12,2023-11-02 20:35:57
10,434,12,2023-11-02 20:35:57
11,331,12,2023-11-02 20:35:57
12,407,12,2023-11-02 20:35:57
13,362,12,2023-11-02 20:35:57
14,356,12,2023-11-02 20:35:57
15,268,12,2023-11-02 20:35:57
1,434,12,2023-11-02 20:35:57
2,410,12,2023-11-02 20:35:57
3,413,12,2023-11-02 20:35:57
4,439,12,2023-11-02 20:35:57
5,417,12,2023-11-02 20:35:57
6,366,12,2023-11-02 20:35:57
7,292,12,2023-11-02 20:35:57
8,281,12,2023-11-02 20:35:57
9,420,12,2023-11-02 20:35:57
10,434,12,2023-11-02 20:35:57
11,331,12,2023-11-02 20:35:57
12,407,12,2023-11-02 20:35:57
13,362,12,2023-11-02 20:35:57
14,356,12,2023-11-02 20:35:57
15,268,12,2023-11-02 20:35:57
1,434,12,2023-11-02 20:35:57
2,410,12,2023-11-02 20:35:57
3,413,12,2023-11-02 20:35:57
4,439,12,2023-11-02 20:35:57
5,417,12,2023-11-02 20:35:57
6,366,12,2023-11-02 20:35:57
7,292,12,2023-11-02 20:35:57
8,281,12,2023-11-02 20:35:57
9,420,12,2023-11-02 20:35:57
10,434,12,2023-11-02 20:35:57
11,331,12,2023-11-02 20:35:57
12,407,12,2023-11-02 20:35:57
13,362,12,2023-11-02 20:35:57
14,356,12,2023-11-02 20:35:57
15,268,12,2023-11-02 20:35:57
1,434,12,2023-11-02 20:35:57
2,410,12,2023-11-02 20:35:57
3,413,12,2023-11-02 20:35:57
4,439,12,2023-11-02 20:35:57
5,417,12,2023-11-02 20:35:57
6,366,12,2023-11-02 20:35:57
7,292,12,2023-11-02 20:35:57
8,281,12,2023-11-02 20:35:57
9,420,12,2023-11-02 20:35:57
10,434,12,2023-11-02 20:35:57
11,331,12,2023-11-02 20:35:57
12,407,12,2023-11-02 20:35:57
13,362,12,2023-11-02 20:35:57
14,356,12,2023-11-02 20:35:57
15,268,12,2023-11-02 20:35:57
1,434,12,2023-11-02 20:35:57
2,410,12,2023-11-02 20:35:57
3,413,12,2023-11-02 20:35:57
4,439,12,2023-11-02 20:35:57
5,417,12,2023-11-02 20:35:57
6,366,12,2023-11-02 20:35:57
7,292,12,2023-11-02 20:35:57
8,281,12,2023-11-02 20:35:57
9,420,12,2023-11-02 20:35:57
10,434,12,2023-11-02 20:35:57
11,331,12,2023-11-02 20:35:57
12,407,12,2023-11-02 20:35:57
13,362,12,2023-11-02 20:35:57
14,356,12,2023-11-02 20:35:57
15,268,12,2023-11-02 20:35:57
1,434,12,2023-11-02 20:35:57
2,410,12,2023-11-02 20:35:57
3,413,12,2023-11-02 20:35:57
4,439,12,2023-11-02 20:35:57
5,417,12,2023-11-02 20:35:57
6,366,12,2023-11-02 20:35:57
7,292,12,2023-11-02 20:35:57
8,281,12,2023-11-02 20:35:57
9,420,12,2023-11-02 20:35:57
10,434,12,2023-11-02 20:35:57
11,331,12,2023-11-02 20:35:57
12,407,12,2023-11-02 20:35:57
13,362,12,2023-11-02 20:35:57
14,356,12,2023-11-02 20:35:57
15,268,12,2023-11-02 20:35:57
1,434,12,2023-11-02 20:35:57
2,410,12,2023-11-02 20:35:57
3,413,12,2023-11-02 20:35:57
4,439,12,2023-11-02 20:35:57
5,417,12,2023-11-02 20:35:57
6,366,12,2023-11-02 20:35:57
7,292,12,2023-11-02 20:35:57
8,281,12,2023-11-02 20:35:57
9,420,12,2023-11-02 20:35:57
10,434,12,2023-11-02 20:35:57
11,331,12,2023-11-02 20:35:57
12,407,12,2023-11-02 20:35:57
13,362,12,2023-11-02 20:35:57
14,356,12,2023-11-02 20:35:57
15,268,12,2023-11-02 20:35:57
1,434,12,2023-11-02 20:35:58
2,410,12,2023-11-02 20:35:58
3,413,12,2023-11-02 20:35:58
4,439,12,2023-11-02 20:35:58
5,417,12,2023-11-02 20:35:58
6,366,12,2023-11-02 20:35:58
7,292,12,2023-11-02 20:35:58
8,281,12,2023-11-02 20:35:58
9,420,12,2023-11-02 20:35:58
10,434,12,2023-11-02 20:35:58
11,331,12,2023-11-02 20:35:58
12,407,12,2023-11-02 20:35:58
13,362,12,2023-11-02 20:35:58
14,356,12,2023-11-02 20:35:58
15,268,12,2023-11-02 20:35:58
1,434,12,2023-11-02 20:35:58
2,410,12,2023-11-02 20:35:58
3,413,12,2023-11-02 20:35:58
4,439,12,2023-11-02 20:35:58
5,417,12,2023-11-02 20:35:58
6,366,12,2023-11-02 20:35:58
7,292,12,2023-11-02 20:35:58
8,281,12,2023-11-02 20:35:58
9,420,12,2023-11-02 20:35:58
10,434,12,2023-11-02 20:35:58
11,331,12,2023-11-02 20:35:58
12,407,12,2023-11-02 20:35:58
13,362,12,2023-11-02 20:35:58
14,356,12,2023-11-02 20:35:58
15,268,12,2023-11-02 20:35:58
1,367,12,2023-11-02 20:35:58
2,397,12,2023-11-02 20:35:58
3,290,12,2023-11-02 20:35:58
4,330,12,2023-11-02 20:35:58
5,389,12,2023-11-02 20:35:58
6,409,12,2023-11-02 20:35:58
7,373,12,2023-11-02 20:35:58
8,404,12,2023-11-02 20:35:58
9,377,12,2023-11-02 20:35:58
10,255,12,2023-11-02 20:35:58
11,336,12,2023-11-02 20:35:58
12,386,12,2023-11-02 20:35:58
13,431,12,2023-11-02 20:35:58
14,415,12,2023-11-02 20:35:58
15,445,12,2023-11-02 20:35:58
1,367,12,2023-11-02 20:35:58
2,397,12,2023-11-02 20:35:58
3,290,12,2023-11-02 20:35:58
4,330,12,2023-11-02 20:35:58
5,389,12,2023-11-02 20:35:58
6,409,12,2023-11-02 20:35:58
7,373,12,2023-11-02 20:35:58
8,404,12,2023-11-02 20:35:58
9,377,12,2023-11-02 20:35:58
10,255,12,2023-11-02 20:35:58
11,336,12,2023-11-02 20:35:58
12,386,12,2023-11-02 20:35:58
13,431,12,2023-11-02 20:35:58
14,415,12,2023-11-02 20:35:58
15,445,12,2023-11-02 20:35:58
1,367,12,2023-11-02 20:35:58
2,397,12,2023-11-02 20:35:58
3,290,12,2023-11-02 20:35:58
4,330,12,2023-11-02 20:35:58
5,389,12,2023-11-02 20:35:58
6,409,12,2023-11-02 20:35:58
7,373,12,2023-11-02 20:35:58
8,404,12,2023-11-02 20:35:58
9,377,12,2023-11-02 20:35:58
10,255,12,2023-11-02 20:35:58
11,336,12,2023-11-02 20:35:58
12,386,12,2023-11-02 20:35:58
13,431,12,2023-11-02 20:35:58
14,415,12,2023-11-02 20:35:58
