id_dat,value,crep_id,create_date
1,11,48,2023-08-25 16:21:21
2,523,48,2023-08-25 16:21:21
3,862,48,2023-08-25 16:21:21
4,129,48,2023-08-25 16:21:21
5,712,48,2023-08-25 16:21:21
6,362,48,2023-08-25 16:21:21
7,899,48,2023-08-25 16:21:21
8,534,48,2023-08-25 16:21:21
9,165,48,2023-08-25 16:21:21
10,404,48,2023-08-25 16:21:21
11,290,48,2023-08-25 16:21:21
12,112,48,2023-08-25 16:21:21
13,141,48,2023-08-25 16:21:21
14,453,48,2023-08-25 16:21:21
15,228,48,2023-08-25 16:21:21
1,11,48,2023-08-25 16:21:21
2,523,48,2023-08-25 16:21:21
3,862,48,2023-08-25 16:21:21
4,129,48,2023-08-25 16:21:21
5,712,48,2023-08-25 16:21:21
6,362,48,2023-08-25 16:21:21
7,899,48,2023-08-25 16:21:21
8,534,48,2023-08-25 16:21:21
9,165,48,2023-08-25 16:21:21
10,404,48,2023-08-25 16:21:21
11,290,48,2023-08-25 16:21:21
12,112,48,2023-08-25 16:21:21
13,141,48,2023-08-25 16:21:21
14,453,48,2023-08-25 16:21:21
15,228,48,2023-08-25 16:21:21
1,19,48,2023-08-25 16:21:22
2,995,48,2023-08-25 16:21:22
3,654,48,2023-08-25 16:21:22
4,60,48,2023-08-25 16:21:22
5,913,48,2023-08-25 16:21:22
6,408,48,2023-08-25 16:21:22
7,597,48,2023-08-25 16:21:22
8,484,48,2023-08-25 16:21:22
9,132,48,2023-08-25 16:21:22
10,808,48,2023-08-25 16:21:22
11,515,48,2023-08-25 16:21:22
12,441,48,2023-08-25 16:21:22
13,323,48,2023-08-25 16:21:22
14,40,48,2023-08-25 16:21:22
15,541,48,2023-08-25 16:21:22
1,457,48,2023-08-25 16:21:22
2,702,48,2023-08-25 16:21:22
3,256,48,2023-08-25 16:21:22
4,601,48,2023-08-25 16:21:22
5,63,48,2023-08-25 16:21:22
6,949,48,2023-08-25 16:21:22
7,933,48,2023-08-25 16:21:22
8,177,48,2023-08-25 16:21:22
9,259,48,2023-08-25 16:21:22
10,569,48,2023-08-25 16:21:22
11,959,48,2023-08-25 16:21:22
12,159,48,2023-08-25 16:21:22
13,674,48,2023-08-25 16:21:22
14,562,48,2023-08-25 16:21:22
15,104,48,2023-08-25 16:21:22
1,579,48,2023-08-25 16:21:23
2,952,48,2023-08-25 16:21:23
