id_dat,value,crep_id,create_date
1,284,2,2023-11-02 20:35:57
2,328,2,2023-11-02 20:35:57
3,359,2,2023-11-02 20:35:57
4,291,2,2023-11-02 20:35:57
5,425,2,2023-11-02 20:35:57
6,277,2,2023-11-02 20:35:57
7,387,2,2023-11-02 20:35:57
8,309,2,2023-11-02 20:35:57
9,322,2,2023-11-02 20:35:57
10,424,2,2023-11-02 20:35:57
11,277,2,2023-11-02 20:35:57
12,261,2,2023-11-02 20:35:57
13,340,2,2023-11-02 20:35:57
14,260,2,2023-11-02 20:35:57
15,417,2,2023-11-02 20:35:57
1,284,2,2023-11-02 20:35:57
2,328,2,2023-11-02 20:35:57
3,359,2,2023-11-02 20:35:57
4,291,2,2023-11-02 20:35:57
5,425,2,2023-11-02 20:35:57
6,277,2,2023-11-02 20:35:57
7,387,2,2023-11-02 20:35:57
8,309,2,2023-11-02 20:35:57
9,322,2,2023-11-02 20:35:57
10,424,2,2023-11-02 20:35:57
11,277,2,2023-11-02 20:35:57
12,261,2,2023-11-02 20:35:57
13,340,2,2023-11-02 20:35:57
14,260,2,2023-11-02 20:35:57
15,417,2,2023-11-02 20:35:57
1,284,2,2023-11-02 20:35:57
2,328,2,2023-11-02 20:35:57
3,359,2,2023-11-02 20:35:57
4,291,2,2023-11-02 20:35:57
5,425,2,2023-11-02 20:35:57
6,277,2,2023-11-02 20:35:57
7,387,2,2023-11-02 20:35:57
8,309,2,2023-11-02 20:35:57
9,322,2,2023-11-02 20:35:57
10,424,2,2023-11-02 20:35:57
11,277,2,2023-11-02 20:35:57
12,261,2,2023-11-02 20:35:57
13,340,2,2023-11-02 20:35:57
14,260,2,2023-11-02 20:35:57
15,417,2,2023-11-02 20:35:57
1,284,2,2023-11-02 20:35:57
2,328,2,2023-11-02 20:35:57
3,359,2,2023-11-02 20:35:57
4,291,2,2023-11-02 20:35:57
5,425,2,2023-11-02 20:35:57
6,277,2,2023-11-02 20:35:57
7,387,2,2023-11-02 20:35:57
8,309,2,2023-11-02 20:35:57
9,322,2,2023-11-02 20:35:57
10,424,2,2023-11-02 20:35:57
11,277,2,2023-11-02 20:35:57
12,261,2,2023-11-02 20:35:57
13,340,2,2023-11-02 20:35:57
14,260,2,2023-11-02 20:35:57
15,417,2,2023-11-02 20:35:57
1,284,2,2023-11-02 20:35:57
2,328,2,2023-11-02 20:35:57
3,359,2,2023-11-02 20:35:57
4,291,2,2023-11-02 20:35:57
5,425,2,2023-11-02 20:35:57
6,277,2,2023-11-02 20:35:57
7,387,2,2023-11-02 20:35:57
8,309,2,2023-11-02 20:35:57
9,322,2,2023-11-02 20:35:57
10,424,2,2023-11-02 20:35:57
11,277,2,2023-11-02 20:35:57
12,261,2,2023-11-02 20:35:57
13,340,2,2023-11-02 20:35:57
14,260,2,2023-11-02 20:35:57
15,417,2,2023-11-02 20:35:57
1,284,2,2023-11-02 20:35:57
2,328,2,2023-11-02 20:35:57
3,359,2,2023-11-02 20:35:57
4,291,2,2023-11-02 20:35:57
5,425,2,2023-11-02 20:35:57
6,277,2,2023-11-02 20:35:57
7,387,2,2023-11-02 20:35:57
8,309,2,2023-11-02 20:35:57
9,322,2,2023-11-02 20:35:57
10,424,2,2023-11-02 20:35:57
11,277,2,2023-11-02 20:35:57
12,261,2,2023-11-02 20:35:57
13,340,2,2023-11-02 20:35:57
14,260,2,2023-11-02 20:35:57
15,417,2,2023-11-02 20:35:57
1,284,2,2023-11-02 20:35:57
2,328,2,2023-11-02 20:35:57
3,359,2,2023-11-02 20:35:57
4,291,2,2023-11-02 20:35:57
5,425,2,2023-11-02 20:35:57
6,277,2,2023-11-02 20:35:57
7,387,2,2023-11-02 20:35:57
8,309,2,2023-11-02 20:35:57
9,322,2,2023-11-02 20:35:57
10,424,2,2023-11-02 20:35:57
11,277,2,2023-11-02 20:35:57
12,261,2,2023-11-02 20:35:57
13,340,2,2023-11-02 20:35:57
14,260,2,2023-11-02 20:35:57
15,417,2,2023-11-02 20:35:57
1,284,2,2023-11-02 20:35:58
2,328,2,2023-11-02 20:35:58
3,359,2,2023-11-02 20:35:58
4,291,2,2023-11-02 20:35:58
5,425,2,2023-11-02 20:35:58
6,277,2,2023-11-02 20:35:58
7,387,2,2023-11-02 20:35:58
8,309,2,2023-11-02 20:35:58
9,322,2,2023-11-02 20:35:58
10,424,2,2023-11-02 20:35:58
11,277,2,2023-11-02 20:35:58
12,261,2,2023-11-02 20:35:58
13,340,2,2023-11-02 20:35:58
14,260,2,2023-11-02 20:35:58
15,417,2,2023-11-02 20:35:58
1,284,2,2023-11-02 20:35:58
2,328,2,2023-11-02 20:35:58
3,359,2,2023-11-02 20:35:58
4,291,2,2023-11-02 20:35:58
5,425,2,2023-11-02 20:35:58
6,277,2,2023-11-02 20:35:58
7,387,2,2023-11-02 20:35:58
8,309,2,2023-11-02 20:35:58
9,322,2,2023-11-02 20:35:58
10,424,2,2023-11-02 20:35:58
11,277,2,2023-11-02 20:35:58
12,261,2,2023-11-02 20:35:58
13,340,2,2023-11-02 20:35:58
14,260,2,2023-11-02 20:35:58
15,417,2,2023-11-02 20:35:58
1,277,2,2023-11-02 20:35:58
2,444,2,2023-11-02 20:35:58
3,428,2,2023-11-02 20:35:58
4,276,2,2023-11-02 20:35:58
5,273,2,2023-11-02 20:35:58
6,435,2,2023-11-02 20:35:58
7,426,2,2023-11-02 20:35:58
8,297,2,2023-11-02 20:35:58
9,273,2,2023-11-02 20:35:58
10,328,2,2023-11-02 20:35:58
11,375,2,2023-11-02 20:35:58
12,251,2,2023-11-02 20:35:58
13,269,2,2023-11-02 20:35:58
14,416,2,2023-11-02 20:35:58
15,379,2,2023-11-02 20:35:58
1,277,2,2023-11-02 20:35:58
2,444,2,2023-11-02 20:35:58
3,428,2,2023-11-02 20:35:58
4,276,2,2023-11-02 20:35:58
5,273,2,2023-11-02 20:35:58
6,435,2,2023-11-02 20:35:58
7,426,2,2023-11-02 20:35:58
8,297,2,2023-11-02 20:35:58
9,273,2,2023-11-02 20:35:58
10,328,2,2023-11-02 20:35:58
11,375,2,2023-11-02 20:35:58
12,251,2,2023-11-02 20:35:58
13,269,2,2023-11-02 20:35:58
14,416,2,2023-11-02 20:35:58
15,379,2,2023-11-02 20:35:58
1,277,2,2023-11-02 20:35:58
2,444,2,2023-11-02 20:35:58
3,428,2,2023-11-02 20:35:58
4,276,2,2023-11-02 20:35:58
5,273,2,2023-11-02 20:35:58
