id_dat,value,crep_id,create_date
1,429,33,2023-08-25 16:21:19
2,615,33,2023-08-25 16:21:19
3,988,33,2023-08-25 16:21:19
4,3,33,2023-08-25 16:21:19
5,174,33,2023-08-25 16:21:19
6,826,33,2023-08-25 16:21:19
7,207,33,2023-08-25 16:21:19
8,992,33,2023-08-25 16:21:19
9,68,33,2023-08-25 16:21:19
10,691,33,2023-08-25 16:21:19
11,194,33,2023-08-25 16:21:19
12,852,33,2023-08-25 16:21:19
13,688,33,2023-08-25 16:21:19
14,565,33,2023-08-25 16:21:19
15,13,33,2023-08-25 16:21:19
1,475,33,2023-08-25 16:21:20
2,162,33,2023-08-25 16:21:20
3,579,33,2023-08-25 16:21:20
4,73,33,2023-08-25 16:21:20
5,176,33,2023-08-25 16:21:20
6,981,33,2023-08-25 16:21:20
7,981,33,2023-08-25 16:21:20
8,839,33,2023-08-25 16:21:20
9,66,33,2023-08-25 16:21:20
10,963,33,2023-08-25 16:21:20
11,119,33,2023-08-25 16:21:20
12,487,33,2023-08-25 16:21:20
13,667,33,2023-08-25 16:21:20
14,320,33,2023-08-25 16:21:20
15,230,33,2023-08-25 16:21:20
1,475,33,2023-08-25 16:21:20
2,162,33,2023-08-25 16:21:20
3,579,33,2023-08-25 16:21:20
4,73,33,2023-08-25 16:21:20
5,176,33,2023-08-25 16:21:20
6,981,33,2023-08-25 16:21:20
7,981,33,2023-08-25 16:21:20
8,839,33,2023-08-25 16:21:20
9,66,33,2023-08-25 16:21:20
10,963,33,2023-08-25 16:21:20
11,119,33,2023-08-25 16:21:20
12,487,33,2023-08-25 16:21:20
13,667,33,2023-08-25 16:21:20
14,320,33,2023-08-25 16:21:20
15,230,33,2023-08-25 16:21:20
1,462,33,2023-08-25 16:21:20
2,585,33,2023-08-25 16:21:20
3,94,33,2023-08-25 16:21:20
4,386,33,2023-08-25 16:21:20
5,494,33,2023-08-25 16:21:20
6,350,33,2023-08-25 16:21:20
7,413,33,2023-08-25 16:21:20
8,528,33,2023-08-25 16:21:20
9,651,33,2023-08-25 16:21:20
10,481,33,2023-08-25 16:21:20
11,63,33,2023-08-25 16:21:20
12,559,33,2023-08-25 16:21:20
13,505,33,2023-08-25 16:21:20
14,705,33,2023-08-25 16:21:20
15,541,33,2023-08-25 16:21:20
1,462,33,2023-08-25 16:21:20
2,585,33,2023-08-25 16:21:20
3,94,33,2023-08-25 16:21:20
4,386,33,2023-08-25 16:21:20
5,494,33,2023-08-25 16:21:20
6,350,33,2023-08-25 16:21:20
7,413,33,2023-08-25 16:21:20
8,528,33,2023-08-25 16:21:20
9,651,33,2023-08-25 16:21:20
10,481,33,2023-08-25 16:21:20
11,63,33,2023-08-25 16:21:20
12,559,33,2023-08-25 16:21:20
13,505,33,2023-08-25 16:21:20
14,705,33,2023-08-25 16:21:20
15,541,33,2023-08-25 16:21:20
1,481,33,2023-08-25 16:21:21
2,282,33,2023-08-25 16:21:21
3,217,33,2023-08-25 16:21:21
4,694,33,2023-08-25 16:21:21
5,320,33,2023-08-25 16:21:21
6,128,33,2023-08-25 16:21:21
7,502,33,2023-08-25 16:21:21
8,286,33,2023-08-25 16:21:21
9,107,33,2023-08-25 16:21:21
10,134,33,2023-08-25 16:21:21
11,7,33,2023-08-25 16:21:21
12,513,33,2023-08-25 16:21:21
13,520,33,2023-08-25 16:21:21
14,934,33,2023-08-25 16:21:21
15,828,33,2023-08-25 16:21:21
1,481,33,2023-08-25 16:21:21
2,282,33,2023-08-25 16:21:21
3,217,33,2023-08-25 16:21:21
4,694,33,2023-08-25 16:21:21
5,320,33,2023-08-25 16:21:21
6,128,33,2023-08-25 16:21:21
7,502,33,2023-08-25 16:21:21
8,286,33,2023-08-25 16:21:21
9,107,33,2023-08-25 16:21:21
10,134,33,2023-08-25 16:21:21
11,7,33,2023-08-25 16:21:21
12,513,33,2023-08-25 16:21:21
13,520,33,2023-08-25 16:21:21
14,934,33,2023-08-25 16:21:21
15,394,33,2023-08-25 16:21:21
1,372,33,2023-08-25 16:21:21
2,577,33,2023-08-25 16:21:21
3,646,33,2023-08-25 16:21:21
4,577,33,2023-08-25 16:21:21
5,195,33,2023-08-25 16:21:21
6,565,33,2023-08-25 16:21:21
7,559,33,2023-08-25 16:21:21
8,118,33,2023-08-25 16:21:21
9,987,33,2023-08-25 16:21:21
10,807,33,2023-08-25 16:21:21
11,666,33,2023-08-25 16:21:21
12,638,33,2023-08-25 16:21:21
13,757,33,2023-08-25 16:21:21
14,103,33,2023-08-25 16:21:21
15,394,33,2023-08-25 16:21:21
1,372,33,2023-08-25 16:21:21
2,577,33,2023-08-25 16:21:21
3,646,33,2023-08-25 16:21:21
4,577,33,2023-08-25 16:21:21
5,195,33,2023-08-25 16:21:21
6,565,33,2023-08-25 16:21:21
7,559,33,2023-08-25 16:21:21
8,118,33,2023-08-25 16:21:21
9,987,33,2023-08-25 16:21:21
10,807,33,2023-08-25 16:21:21
