id_dat,value,crep_id,create_date
1,370,7,2023-11-02 20:35:57
2,434,7,2023-11-02 20:35:57
3,382,7,2023-11-02 20:35:57
4,379,7,2023-11-02 20:35:57
5,392,7,2023-11-02 20:35:57
6,274,7,2023-11-02 20:35:57
7,261,7,2023-11-02 20:35:57
8,350,7,2023-11-02 20:35:57
9,393,7,2023-11-02 20:35:57
10,272,7,2023-11-02 20:35:57
11,334,7,2023-11-02 20:35:57
12,269,7,2023-11-02 20:35:57
13,261,7,2023-11-02 20:35:57
14,310,7,2023-11-02 20:35:57
15,413,7,2023-11-02 20:35:57
1,370,7,2023-11-02 20:35:57
2,434,7,2023-11-02 20:35:57
3,382,7,2023-11-02 20:35:57
4,379,7,2023-11-02 20:35:57
5,392,7,2023-11-02 20:35:57
6,274,7,2023-11-02 20:35:57
7,261,7,2023-11-02 20:35:57
8,350,7,2023-11-02 20:35:57
9,393,7,2023-11-02 20:35:57
10,272,7,2023-11-02 20:35:57
11,334,7,2023-11-02 20:35:57
12,269,7,2023-11-02 20:35:57
13,261,7,2023-11-02 20:35:57
14,310,7,2023-11-02 20:35:57
15,413,7,2023-11-02 20:35:57
1,370,7,2023-11-02 20:35:57
2,434,7,2023-11-02 20:35:57
3,382,7,2023-11-02 20:35:57
4,379,7,2023-11-02 20:35:57
5,392,7,2023-11-02 20:35:57
6,274,7,2023-11-02 20:35:57
7,261,7,2023-11-02 20:35:57
8,350,7,2023-11-02 20:35:57
9,393,7,2023-11-02 20:35:57
10,272,7,2023-11-02 20:35:57
11,334,7,2023-11-02 20:35:57
12,269,7,2023-11-02 20:35:57
13,261,7,2023-11-02 20:35:57
14,310,7,2023-11-02 20:35:57
15,413,7,2023-11-02 20:35:57
1,370,7,2023-11-02 20:35:57
2,434,7,2023-11-02 20:35:57
3,382,7,2023-11-02 20:35:57
4,379,7,2023-11-02 20:35:57
5,392,7,2023-11-02 20:35:57
6,274,7,2023-11-02 20:35:57
7,261,7,2023-11-02 20:35:57
8,350,7,2023-11-02 20:35:57
9,393,7,2023-11-02 20:35:57
10,272,7,2023-11-02 20:35:57
11,334,7,2023-11-02 20:35:57
12,269,7,2023-11-02 20:35:57
13,261,7,2023-11-02 20:35:57
14,310,7,2023-11-02 20:35:57
15,413,7,2023-11-02 20:35:57
1,370,7,2023-11-02 20:35:57
2,434,7,2023-11-02 20:35:57
3,382,7,2023-11-02 20:35:57
4,379,7,2023-11-02 20:35:57
5,392,7,2023-11-02 20:35:57
6,274,7,2023-11-02 20:35:57
7,261,7,2023-11-02 20:35:57
8,350,7,2023-11-02 20:35:57
9,393,7,2023-11-02 20:35:57
10,272,7,2023-11-02 20:35:57
11,334,7,2023-11-02 20:35:57
12,269,7,2023-11-02 20:35:57
13,261,7,2023-11-02 20:35:57
14,310,7,2023-11-02 20:35:57
15,413,7,2023-11-02 20:35:57
1,370,7,2023-11-02 20:35:57
2,434,7,2023-11-02 20:35:57
3,382,7,2023-11-02 20:35:57
4,379,7,2023-11-02 20:35:57
5,392,7,2023-11-02 20:35:57
6,274,7,2023-11-02 20:35:57
7,261,7,2023-11-02 20:35:57
8,350,7,2023-11-02 20:35:57
9,393,7,2023-11-02 20:35:57
10,272,7,2023-11-02 20:35:57
11,334,7,2023-11-02 20:35:57
12,269,7,2023-11-02 20:35:57
13,261,7,2023-11-02 20:35:57
14,310,7,2023-11-02 20:35:57
15,413,7,2023-11-02 20:35:57
1,370,7,2023-11-02 20:35:57
2,434,7,2023-11-02 20:35:57
3,382,7,2023-11-02 20:35:57
4,379,7,2023-11-02 20:35:57
5,392,7,2023-11-02 20:35:57
6,274,7,2023-11-02 20:35:57
7,261,7,2023-11-02 20:35:57
8,350,7,2023-11-02 20:35:57
9,393,7,2023-11-02 20:35:57
10,272,7,2023-11-02 20:35:57
11,334,7,2023-11-02 20:35:57
12,269,7,2023-11-02 20:35:57
13,261,7,2023-11-02 20:35:57
14,310,7,2023-11-02 20:35:57
15,413,7,2023-11-02 20:35:57
1,370,7,2023-11-02 20:35:58
2,434,7,2023-11-02 20:35:58
3,382,7,2023-11-02 20:35:58
4,379,7,2023-11-02 20:35:58
5,392,7,2023-11-02 20:35:58
6,274,7,2023-11-02 20:35:58
7,261,7,2023-11-02 20:35:58
8,350,7,2023-11-02 20:35:58
9,393,7,2023-11-02 20:35:58
10,272,7,2023-11-02 20:35:58
11,334,7,2023-11-02 20:35:58
12,269,7,2023-11-02 20:35:58
13,261,7,2023-11-02 20:35:58
14,310,7,2023-11-02 20:35:58
15,413,7,2023-11-02 20:35:58
1,370,7,2023-11-02 20:35:58
2,434,7,2023-11-02 20:35:58
3,382,7,2023-11-02 20:35:58
4,379,7,2023-11-02 20:35:58
5,392,7,2023-11-02 20:35:58
6,274,7,2023-11-02 20:35:58
7,261,7,2023-11-02 20:35:58
8,350,7,2023-11-02 20:35:58
9,393,7,2023-11-02 20:35:58
10,272,7,2023-11-02 20:35:58
11,334,7,2023-11-02 20:35:58
12,269,7,2023-11-02 20:35:58
13,261,7,2023-11-02 20:35:58
14,310,7,2023-11-02 20:35:58
15,413,7,2023-11-02 20:35:58
1,287,7,2023-11-02 20:35:58
2,296,7,2023-11-02 20:35:58
3,387,7,2023-11-02 20:35:58
4,286,7,2023-11-02 20:35:58
5,342,7,2023-11-02 20:35:58
6,283,7,2023-11-02 20:35:58
7,379,7,2023-11-02 20:35:58
8,450,7,2023-11-02 20:35:58
9,334,7,2023-11-02 20:35:58
10,393,7,2023-11-02 20:35:58
11,403,7,2023-11-02 20:35:58
12,370,7,2023-11-02 20:35:58
13,273,7,2023-11-02 20:35:58
14,294,7,2023-11-02 20:35:58
15,350,7,2023-11-02 20:35:58
1,287,7,2023-11-02 20:35:58
2,296,7,2023-11-02 20:35:58
3,387,7,2023-11-02 20:35:58
4,286,7,2023-11-02 20:35:58
5,342,7,2023-11-02 20:35:58
6,283,7,2023-11-02 20:35:58
7,379,7,2023-11-02 20:35:58
8,450,7,2023-11-02 20:35:58
9,334,7,2023-11-02 20:35:58
10,393,7,2023-11-02 20:35:58
11,403,7,2023-11-02 20:35:58
12,370,7,2023-11-02 20:35:58
13,273,7,2023-11-02 20:35:58
14,294,7,2023-11-02 20:35:58
15,350,7,2023-11-02 20:35:58
1,287,7,2023-11-02 20:35:58
2,296,7,2023-11-02 20:35:58
3,387,7,2023-11-02 20:35:58
4,286,7,2023-11-02 20:35:58
5,342,7,2023-11-02 20:35:58
6,283,7,2023-11-02 20:35:58
7,379,7,2023-11-02 20:35:58
8,450,7,2023-11-02 20:35:58
9,334,7,2023-11-02 20:35:58
10,393,7,2023-11-02 20:35:58
11,403,7,2023-11-02 20:35:58
12,370,7,2023-11-02 20:35:58
13,273,7,2023-11-02 20:35:58
14,294,7,2023-11-02 20:35:58
15,350,7,2023-11-02 20:35:58
1,287,7,2023-11-02 20:35:58
2,296,7,2023-11-02 20:35:58
3,387,7,2023-11-02 20:35:58
4,286,7,2023-11-02 20:35:58
5,342,7,2023-11-02 20:35:58
6,283,7,2023-11-02 20:35:58
7,379,7,2023-11-02 20:35:58
8,450,7,2023-11-02 20:35:58
9,334,7,2023-11-02 20:35:58
10,393,7,2023-11-02 20:35:58
11,403,7,2023-11-02 20:35:58
