id_dat,value,crep_id,create_date
1,313,26,2023-08-25 16:21:19
2,864,26,2023-08-25 16:21:19
3,941,26,2023-08-25 16:21:19
4,391,26,2023-08-25 16:21:19
5,985,26,2023-08-25 16:21:19
6,185,26,2023-08-25 16:21:19
7,632,26,2023-08-25 16:21:19
8,674,26,2023-08-25 16:21:19
9,10,26,2023-08-25 16:21:19
10,282,26,2023-08-25 16:21:19
11,349,26,2023-08-25 16:21:19
12,102,26,2023-08-25 16:21:19
13,911,26,2023-08-25 16:21:19
14,728,26,2023-08-25 16:21:19
15,571,26,2023-08-25 16:21:19
1,366,26,2023-08-25 16:21:19
2,379,26,2023-08-25 16:21:19
3,505,26,2023-08-25 16:21:19
4,811,26,2023-08-25 16:21:19
5,270,26,2023-08-25 16:21:19
6,3,26,2023-08-25 16:21:19
7,443,26,2023-08-25 16:21:19
8,172,26,2023-08-25 16:21:19
9,371,26,2023-08-25 16:21:19
10,823,26,2023-08-25 16:21:19
11,538,26,2023-08-25 16:21:19
12,532,26,2023-08-25 16:21:19
13,408,26,2023-08-25 16:21:19
14,107,26,2023-08-25 16:21:19
15,79,26,2023-08-25 16:21:19
1,772,26,2023-08-25 16:21:19
2,760,26,2023-08-25 16:21:19
3,550,26,2023-08-25 16:21:19
4,425,26,2023-08-25 16:21:19
5,984,26,2023-08-25 16:21:19
6,878,26,2023-08-25 16:21:19
7,927,26,2023-08-25 16:21:19
8,182,26,2023-08-25 16:21:19
9,674,26,2023-08-25 16:21:19
10,991,26,2023-08-25 16:21:19
11,26,26,2023-08-25 16:21:19
12,966,26,2023-08-25 16:21:19
13,868,26,2023-08-25 16:21:19
14,366,26,2023-08-25 16:21:19
15,91,26,2023-08-25 16:21:19
1,971,26,2023-08-25 16:21:19
2,475,26,2023-08-25 16:21:19
3,720,26,2023-08-25 16:21:19
4,157,26,2023-08-25 16:21:19
5,605,26,2023-08-25 16:21:19
6,868,26,2023-08-25 16:21:19
7,742,26,2023-08-25 16:21:19
8,114,26,2023-08-25 16:21:19
9,860,26,2023-08-25 16:21:19
