id_dat,value,crep_id,create_date
1,929,46,2023-08-25 16:21:21
2,369,46,2023-08-25 16:21:21
3,677,46,2023-08-25 16:21:21
4,166,46,2023-08-25 16:21:21
5,498,46,2023-08-25 16:21:21
6,189,46,2023-08-25 16:21:21
7,86,46,2023-08-25 16:21:21
8,875,46,2023-08-25 16:21:21
9,902,46,2023-08-25 16:21:21
10,83,46,2023-08-25 16:21:21
11,467,46,2023-08-25 16:21:21
12,165,46,2023-08-25 16:21:21
13,887,46,2023-08-25 16:21:21
14,10,46,2023-08-25 16:21:21
15,573,46,2023-08-25 16:21:21
1,282,46,2023-08-25 16:21:21
2,307,46,2023-08-25 16:21:21
3,224,46,2023-08-25 16:21:21
4,879,46,2023-08-25 16:21:21
5,401,46,2023-08-25 16:21:21
6,380,46,2023-08-25 16:21:21
7,822,46,2023-08-25 16:21:21
8,896,46,2023-08-25 16:21:21
9,960,46,2023-08-25 16:21:21
10,522,46,2023-08-25 16:21:21
11,584,46,2023-08-25 16:21:21
12,11,46,2023-08-25 16:21:21
13,624,46,2023-08-25 16:21:21
14,399,46,2023-08-25 16:21:21
15,306,46,2023-08-25 16:21:21
1,282,46,2023-08-25 16:21:21
2,307,46,2023-08-25 16:21:21
3,224,46,2023-08-25 16:21:21
4,879,46,2023-08-25 16:21:21
5,401,46,2023-08-25 16:21:21
6,380,46,2023-08-25 16:21:21
7,822,46,2023-08-25 16:21:21
8,896,46,2023-08-25 16:21:21
9,960,46,2023-08-25 16:21:21
10,522,46,2023-08-25 16:21:21
11,584,46,2023-08-25 16:21:21
12,11,46,2023-08-25 16:21:21
13,624,46,2023-08-25 16:21:21
14,399,46,2023-08-25 16:21:21
15,306,46,2023-08-25 16:21:21
1,284,46,2023-08-25 16:21:22
2,732,46,2023-08-25 16:21:22
3,162,46,2023-08-25 16:21:22
4,796,46,2023-08-25 16:21:22
5,262,46,2023-08-25 16:21:22
6,764,46,2023-08-25 16:21:22
7,28,46,2023-08-25 16:21:22
8,574,46,2023-08-25 16:21:22
9,404,46,2023-08-25 16:21:22
10,738,46,2023-08-25 16:21:22
11,106,46,2023-08-25 16:21:22
12,147,46,2023-08-25 16:21:22
13,676,46,2023-08-25 16:21:22
14,493,46,2023-08-25 16:21:22
15,544,46,2023-08-25 16:21:22
1,297,46,2023-08-25 16:21:22
2,292,46,2023-08-25 16:21:22
3,62,46,2023-08-25 16:21:22
4,592,46,2023-08-25 16:21:22
5,162,46,2023-08-25 16:21:22
6,949,46,2023-08-25 16:21:22
7,46,46,2023-08-25 16:21:22
8,986,46,2023-08-25 16:21:22
9,381,46,2023-08-25 16:21:22
10,578,46,2023-08-25 16:21:22
11,621,46,2023-08-25 16:21:22
12,372,46,2023-08-25 16:21:22
13,450,46,2023-08-25 16:21:22
14,165,46,2023-08-25 16:21:22
15,905,46,2023-08-25 16:21:22
1,673,46,2023-08-25 16:21:23
2,173,46,2023-08-25 16:21:23
3,978,46,2023-08-25 16:21:23
4,919,46,2023-08-25 16:21:23
5,45,46,2023-08-25 16:21:23
6,941,46,2023-08-25 16:21:23
7,51,46,2023-08-25 16:21:23
8,377,46,2023-08-25 16:21:23
9,903,46,2023-08-25 16:21:23
10,437,46,2023-08-25 16:21:23
11,821,46,2023-08-25 16:21:23
12,11,46,2023-08-25 16:21:23
13,353,46,2023-08-25 16:21:23
14,711,46,2023-08-25 16:21:23
15,685,46,2023-08-25 16:21:23
1,673,46,2023-08-25 16:21:23
2,173,46,2023-08-25 16:21:23
3,978,46,2023-08-25 16:21:23
4,919,46,2023-08-25 16:21:23
5,45,46,2023-08-25 16:21:23
6,941,46,2023-08-25 16:21:23
7,51,46,2023-08-25 16:21:23
8,377,46,2023-08-25 16:21:23
9,903,46,2023-08-25 16:21:23
10,437,46,2023-08-25 16:21:23
11,821,46,2023-08-25 16:21:23
12,11,46,2023-08-25 16:21:23
13,353,46,2023-08-25 16:21:23
14,711,46,2023-08-25 16:21:23
15,685,46,2023-08-25 16:21:23
1,729,46,2023-08-25 16:21:23
2,958,46,2023-08-25 16:21:23
3,203,46,2023-08-25 16:21:23
4,613,46,2023-08-25 16:21:23
5,432,46,2023-08-25 16:21:23
6,573,46,2023-08-25 16:21:23
7,589,46,2023-08-25 16:21:23
8,107,46,2023-08-25 16:21:23
9,685,46,2023-08-25 16:21:23
10,326,46,2023-08-25 16:21:23
11,200,46,2023-08-25 16:21:23
12,225,46,2023-08-25 16:21:23
13,90,46,2023-08-25 16:21:23
14,562,46,2023-08-25 16:21:23
15,217,46,2023-08-25 16:21:23
1,729,46,2023-08-25 16:21:24
2,958,46,2023-08-25 16:21:24
3,203,46,2023-08-25 16:21:24
4,613,46,2023-08-25 16:21:24
5,432,46,2023-08-25 16:21:24
6,573,46,2023-08-25 16:21:24
