id_dat,value,crep_id,create_date
1,364,10,2023-11-02 20:35:57
2,303,10,2023-11-02 20:35:57
3,351,10,2023-11-02 20:35:57
4,376,10,2023-11-02 20:35:57
5,409,10,2023-11-02 20:35:57
6,430,10,2023-11-02 20:35:57
7,280,10,2023-11-02 20:35:57
8,388,10,2023-11-02 20:35:57
9,409,10,2023-11-02 20:35:57
10,318,10,2023-11-02 20:35:57
11,359,10,2023-11-02 20:35:57
12,355,10,2023-11-02 20:35:57
13,264,10,2023-11-02 20:35:57
14,284,10,2023-11-02 20:35:57
15,312,10,2023-11-02 20:35:57
1,364,10,2023-11-02 20:35:57
2,303,10,2023-11-02 20:35:57
3,351,10,2023-11-02 20:35:57
4,376,10,2023-11-02 20:35:57
5,409,10,2023-11-02 20:35:57
6,430,10,2023-11-02 20:35:57
7,280,10,2023-11-02 20:35:57
8,388,10,2023-11-02 20:35:57
9,409,10,2023-11-02 20:35:57
10,318,10,2023-11-02 20:35:57
11,359,10,2023-11-02 20:35:57
12,355,10,2023-11-02 20:35:57
13,264,10,2023-11-02 20:35:57
14,284,10,2023-11-02 20:35:57
15,312,10,2023-11-02 20:35:57
1,364,10,2023-11-02 20:35:57
2,303,10,2023-11-02 20:35:57
3,351,10,2023-11-02 20:35:57
4,376,10,2023-11-02 20:35:57
5,409,10,2023-11-02 20:35:57
6,430,10,2023-11-02 20:35:57
7,280,10,2023-11-02 20:35:57
8,388,10,2023-11-02 20:35:57
9,409,10,2023-11-02 20:35:57
10,318,10,2023-11-02 20:35:57
11,359,10,2023-11-02 20:35:57
12,355,10,2023-11-02 20:35:57
13,264,10,2023-11-02 20:35:57
14,284,10,2023-11-02 20:35:57
15,312,10,2023-11-02 20:35:57
1,364,10,2023-11-02 20:35:57
2,303,10,2023-11-02 20:35:57
3,351,10,2023-11-02 20:35:57
4,376,10,2023-11-02 20:35:57
5,409,10,2023-11-02 20:35:57
6,430,10,2023-11-02 20:35:57
7,280,10,2023-11-02 20:35:57
8,388,10,2023-11-02 20:35:57
9,409,10,2023-11-02 20:35:57
10,318,10,2023-11-02 20:35:57
11,359,10,2023-11-02 20:35:57
12,355,10,2023-11-02 20:35:57
13,264,10,2023-11-02 20:35:57
14,284,10,2023-11-02 20:35:57
15,312,10,2023-11-02 20:35:57
1,364,10,2023-11-02 20:35:57
2,303,10,2023-11-02 20:35:57
3,351,10,2023-11-02 20:35:57
4,376,10,2023-11-02 20:35:57
5,409,10,2023-11-02 20:35:57
6,430,10,2023-11-02 20:35:57
7,280,10,2023-11-02 20:35:57
8,388,10,2023-11-02 20:35:57
9,409,10,2023-11-02 20:35:57
10,318,10,2023-11-02 20:35:57
11,359,10,2023-11-02 20:35:57
12,355,10,2023-11-02 20:35:57
13,264,10,2023-11-02 20:35:57
14,284,10,2023-11-02 20:35:57
15,312,10,2023-11-02 20:35:57
1,364,10,2023-11-02 20:35:57
2,303,10,2023-11-02 20:35:57
