id_dat,value,crep_id,create_date
1,621,47,2023-08-25 16:21:21
2,31,47,2023-08-25 16:21:21
3,136,47,2023-08-25 16:21:21
4,670,47,2023-08-25 16:21:21
5,597,47,2023-08-25 16:21:21
6,411,47,2023-08-25 16:21:21
7,689,47,2023-08-25 16:21:21
8,636,47,2023-08-25 16:21:21
9,513,47,2023-08-25 16:21:21
10,412,47,2023-08-25 16:21:21
11,442,47,2023-08-25 16:21:21
12,6,47,2023-08-25 16:21:21
13,991,47,2023-08-25 16:21:21
14,896,47,2023-08-25 16:21:21
15,329,47,2023-08-25 16:21:21
1,815,47,2023-08-25 16:21:21
2,129,47,2023-08-25 16:21:21
3,699,47,2023-08-25 16:21:21
4,598,47,2023-08-25 16:21:21
5,555,47,2023-08-25 16:21:21
6,984,47,2023-08-25 16:21:21
7,231,47,2023-08-25 16:21:21
8,408,47,2023-08-25 16:21:21
9,560,47,2023-08-25 16:21:21
10,363,47,2023-08-25 16:21:21
11,60,47,2023-08-25 16:21:21
12,947,47,2023-08-25 16:21:21
13,93,47,2023-08-25 16:21:21
14,544,47,2023-08-25 16:21:21
15,894,47,2023-08-25 16:21:21
1,815,47,2023-08-25 16:21:21
2,129,47,2023-08-25 16:21:21
3,699,47,2023-08-25 16:21:21
4,598,47,2023-08-25 16:21:21
5,555,47,2023-08-25 16:21:21
6,984,47,2023-08-25 16:21:21
7,231,47,2023-08-25 16:21:21
8,408,47,2023-08-25 16:21:21
9,560,47,2023-08-25 16:21:21
10,363,47,2023-08-25 16:21:21
11,60,47,2023-08-25 16:21:21
12,947,47,2023-08-25 16:21:21
13,93,47,2023-08-25 16:21:21
14,544,47,2023-08-25 16:21:21
15,894,47,2023-08-25 16:21:21
1,693,47,2023-08-25 16:21:22
2,815,47,2023-08-25 16:21:22
3,116,47,2023-08-25 16:21:22
4,335,47,2023-08-25 16:21:22
5,893,47,2023-08-25 16:21:22
6,439,47,2023-08-25 16:21:22
7,116,47,2023-08-25 16:21:22
8,484,47,2023-08-25 16:21:22
9,875,47,2023-08-25 16:21:22
10,584,47,2023-08-25 16:21:22
11,833,47,2023-08-25 16:21:22
12,252,47,2023-08-25 16:21:22
13,898,47,2023-08-25 16:21:22
14,137,47,2023-08-25 16:21:22
15,830,47,2023-08-25 16:21:22
1,786,47,2023-08-25 16:21:22
2,156,47,2023-08-25 16:21:22
3,373,47,2023-08-25 16:21:22
4,685,47,2023-08-25 16:21:22
5,875,47,2023-08-25 16:21:22
6,161,47,2023-08-25 16:21:22
7,123,47,2023-08-25 16:21:22
8,367,47,2023-08-25 16:21:22
9,792,47,2023-08-25 16:21:22
10,846,47,2023-08-25 16:21:22
11,19,47,2023-08-25 16:21:22
12,355,47,2023-08-25 16:21:22
13,693,47,2023-08-25 16:21:22
14,468,47,2023-08-25 16:21:22
15,49,47,2023-08-25 16:21:22
1,995,47,2023-08-25 16:21:23
2,786,47,2023-08-25 16:21:23
3,186,47,2023-08-25 16:21:23
4,17,47,2023-08-25 16:21:23
5,935,47,2023-08-25 16:21:23
6,523,47,2023-08-25 16:21:23
7,479,47,2023-08-25 16:21:23
8,215,47,2023-08-25 16:21:23
9,527,47,2023-08-25 16:21:23
10,967,47,2023-08-25 16:21:23
11,840,47,2023-08-25 16:21:23
12,255,47,2023-08-25 16:21:23
13,784,47,2023-08-25 16:21:23
14,387,47,2023-08-25 16:21:23
15,211,47,2023-08-25 16:21:23
1,995,47,2023-08-25 16:21:23
2,786,47,2023-08-25 16:21:23
3,186,47,2023-08-25 16:21:23
4,17,47,2023-08-25 16:21:23
5,935,47,2023-08-25 16:21:23
6,523,47,2023-08-25 16:21:23
7,479,47,2023-08-25 16:21:23
8,215,47,2023-08-25 16:21:23
9,527,47,2023-08-25 16:21:23
10,967,47,2023-08-25 16:21:23
11,840,47,2023-08-25 16:21:23
12,255,47,2023-08-25 16:21:23
13,784,47,2023-08-25 16:21:23
14,387,47,2023-08-25 16:21:23
15,211,47,2023-08-25 16:21:23
1,344,47,2023-08-25 16:21:24
2,829,47,2023-08-25 16:21:24
3,804,47,2023-08-25 16:21:24
4,448,47,2023-08-25 16:21:24
5,926,47,2023-08-25 16:21:24
6,887,47,2023-08-25 16:21:24
7,45,47,2023-08-25 16:21:24
8,616,47,2023-08-25 16:21:24
9,960,47,2023-08-25 16:21:24
