id_dat,value,crep_id,create_date
1,162,24,2023-08-25 16:21:18
2,891,24,2023-08-25 16:21:18
3,894,24,2023-08-25 16:21:18
4,870,24,2023-08-25 16:21:18
5,883,24,2023-08-25 16:21:18
6,25,24,2023-08-25 16:21:18
7,553,24,2023-08-25 16:21:18
8,298,24,2023-08-25 16:21:18
9,500,24,2023-08-25 16:21:18
10,568,24,2023-08-25 16:21:18
11,65,24,2023-08-25 16:21:18
12,237,24,2023-08-25 16:21:18
13,476,24,2023-08-25 16:21:18
14,193,24,2023-08-25 16:21:18
15,926,24,2023-08-25 16:21:18
1,156,24,2023-08-25 16:21:19
2,67,24,2023-08-25 16:21:19
3,901,24,2023-08-25 16:21:19
4,35,24,2023-08-25 16:21:19
5,182,24,2023-08-25 16:21:19
6,613,24,2023-08-25 16:21:19
7,99,24,2023-08-25 16:21:19
8,708,24,2023-08-25 16:21:19
9,902,24,2023-08-25 16:21:19
10,444,24,2023-08-25 16:21:19
11,960,24,2023-08-25 16:21:19
12,194,24,2023-08-25 16:21:19
13,487,24,2023-08-25 16:21:19
14,487,24,2023-08-25 16:21:19
15,674,24,2023-08-25 16:21:19
1,374,24,2023-08-25 16:21:19
2,801,24,2023-08-25 16:21:19
3,412,24,2023-08-25 16:21:19
4,645,24,2023-08-25 16:21:19
5,323,24,2023-08-25 16:21:19
6,849,24,2023-08-25 16:21:19
7,760,24,2023-08-25 16:21:19
8,642,24,2023-08-25 16:21:19
9,173,24,2023-08-25 16:21:19
10,276,24,2023-08-25 16:21:19
11,629,24,2023-08-25 16:21:19
12,557,24,2023-08-25 16:21:19
13,26,24,2023-08-25 16:21:19
14,620,24,2023-08-25 16:21:19
15,223,24,2023-08-25 16:21:19
1,540,24,2023-08-25 16:21:19
2,413,24,2023-08-25 16:21:19
3,801,24,2023-08-25 16:21:19
4,430,24,2023-08-25 16:21:19
5,228,24,2023-08-25 16:21:19
6,276,24,2023-08-25 16:21:19
7,857,24,2023-08-25 16:21:19
8,360,24,2023-08-25 16:21:19
9,527,24,2023-08-25 16:21:19
10,244,24,2023-08-25 16:21:19
11,759,24,2023-08-25 16:21:19
12,460,24,2023-08-25 16:21:19
13,22,24,2023-08-25 16:21:19
14,434,24,2023-08-25 16:21:19
15,261,24,2023-08-25 16:21:19
1,608,24,2023-08-25 16:21:19
2,338,24,2023-08-25 16:21:19
3,912,24,2023-08-25 16:21:19
4,652,24,2023-08-25 16:21:19
5,189,24,2023-08-25 16:21:19
6,626,24,2023-08-25 16:21:19
7,238,24,2023-08-25 16:21:19
8,348,24,2023-08-25 16:21:19
9,108,24,2023-08-25 16:21:19
10,61,24,2023-08-25 16:21:19
11,440,24,2023-08-25 16:21:19
12,722,24,2023-08-25 16:21:19
13,494,24,2023-08-25 16:21:19
14,580,24,2023-08-25 16:21:19
15,62,24,2023-08-25 16:21:19
1,79,24,2023-08-25 16:21:20
2,698,24,2023-08-25 16:21:20
3,759,24,2023-08-25 16:21:20
4,743,24,2023-08-25 16:21:20
5,777,24,2023-08-25 16:21:20
6,80,24,2023-08-25 16:21:20
7,613,24,2023-08-25 16:21:20
8,404,24,2023-08-25 16:21:20
9,372,24,2023-08-25 16:21:20
10,583,24,2023-08-25 16:21:20
11,376,24,2023-08-25 16:21:20
12,886,24,2023-08-25 16:21:20
13,138,24,2023-08-25 16:21:20
14,61,24,2023-08-25 16:21:20
15,393,24,2023-08-25 16:21:20
1,79,24,2023-08-25 16:21:20
2,698,24,2023-08-25 16:21:20
3,759,24,2023-08-25 16:21:20
4,743,24,2023-08-25 16:21:20
5,777,24,2023-08-25 16:21:20
6,80,24,2023-08-25 16:21:20
7,613,24,2023-08-25 16:21:20
8,404,24,2023-08-25 16:21:20
9,372,24,2023-08-25 16:21:20
10,583,24,2023-08-25 16:21:20
11,376,24,2023-08-25 16:21:20
12,886,24,2023-08-25 16:21:20
13,138,24,2023-08-25 16:21:20
14,61,24,2023-08-25 16:21:20
15,393,24,2023-08-25 16:21:20
1,33,24,2023-08-25 16:21:20
2,954,24,2023-08-25 16:21:20
3,157,24,2023-08-25 16:21:20
4,111,24,2023-08-25 16:21:20
5,913,24,2023-08-25 16:21:20
6,172,24,2023-08-25 16:21:20
7,245,24,2023-08-25 16:21:20
8,69,24,2023-08-25 16:21:20
9,773,24,2023-08-25 16:21:20
10,419,24,2023-08-25 16:21:20
11,760,24,2023-08-25 16:21:20
