id_dat,value,crep_id,create_date
1,759,29,2023-08-25 16:21:19
2,691,29,2023-08-25 16:21:19
3,780,29,2023-08-25 16:21:19
4,870,29,2023-08-25 16:21:19
5,522,29,2023-08-25 16:21:19
6,609,29,2023-08-25 16:21:19
7,514,29,2023-08-25 16:21:19
8,589,29,2023-08-25 16:21:19
9,809,29,2023-08-25 16:21:19
10,112,29,2023-08-25 16:21:19
11,748,29,2023-08-25 16:21:19
12,599,29,2023-08-25 16:21:19
13,122,29,2023-08-25 16:21:19
14,886,29,2023-08-25 16:21:19
15,689,29,2023-08-25 16:21:19
1,802,29,2023-08-25 16:21:19
2,374,29,2023-08-25 16:21:19
3,387,29,2023-08-25 16:21:19
4,112,29,2023-08-25 16:21:19
5,4,29,2023-08-25 16:21:19
6,556,29,2023-08-25 16:21:19
7,942,29,2023-08-25 16:21:19
8,580,29,2023-08-25 16:21:19
9,831,29,2023-08-25 16:21:19
10,688,29,2023-08-25 16:21:19
11,235,29,2023-08-25 16:21:19
12,206,29,2023-08-25 16:21:19
13,840,29,2023-08-25 16:21:19
14,843,29,2023-08-25 16:21:19
15,661,29,2023-08-25 16:21:19
1,57,29,2023-08-25 16:21:19
2,403,29,2023-08-25 16:21:19
3,110,29,2023-08-25 16:21:19
4,358,29,2023-08-25 16:21:19
5,878,29,2023-08-25 16:21:19
6,944,29,2023-08-25 16:21:19
7,708,29,2023-08-25 16:21:19
8,140,29,2023-08-25 16:21:19
9,339,29,2023-08-25 16:21:19
10,244,29,2023-08-25 16:21:19
11,515,29,2023-08-25 16:21:19
12,495,29,2023-08-25 16:21:19
13,383,29,2023-08-25 16:21:19
14,447,29,2023-08-25 16:21:19
15,762,29,2023-08-25 16:21:19
1,175,29,2023-08-25 16:21:20
2,763,29,2023-08-25 16:21:20
3,498,29,2023-08-25 16:21:20
4,305,29,2023-08-25 16:21:20
5,606,29,2023-08-25 16:21:20
6,105,29,2023-08-25 16:21:20
7,404,29,2023-08-25 16:21:20
8,914,29,2023-08-25 16:21:20
9,823,29,2023-08-25 16:21:20
