id_dat,value,crep_id,create_date
1,262,42,2023-08-25 16:21:20
2,765,42,2023-08-25 16:21:20
3,79,42,2023-08-25 16:21:20
4,938,42,2023-08-25 16:21:20
5,318,42,2023-08-25 16:21:20
6,669,42,2023-08-25 16:21:20
7,693,42,2023-08-25 16:21:20
8,63,42,2023-08-25 16:21:20
9,426,42,2023-08-25 16:21:20
10,144,42,2023-08-25 16:21:20
11,333,42,2023-08-25 16:21:20
12,625,42,2023-08-25 16:21:20
13,5,42,2023-08-25 16:21:20
14,145,42,2023-08-25 16:21:20
15,797,42,2023-08-25 16:21:20
1,237,42,2023-08-25 16:21:21
2,748,42,2023-08-25 16:21:21
3,767,42,2023-08-25 16:21:21
4,780,42,2023-08-25 16:21:21
5,127,42,2023-08-25 16:21:21
6,548,42,2023-08-25 16:21:21
7,606,42,2023-08-25 16:21:21
8,822,42,2023-08-25 16:21:21
9,688,42,2023-08-25 16:21:21
10,221,42,2023-08-25 16:21:21
11,273,42,2023-08-25 16:21:21
12,155,42,2023-08-25 16:21:21
13,410,42,2023-08-25 16:21:21
14,387,42,2023-08-25 16:21:21
15,483,42,2023-08-25 16:21:21
1,237,42,2023-08-25 16:21:21
2,748,42,2023-08-25 16:21:21
3,767,42,2023-08-25 16:21:21
4,780,42,2023-08-25 16:21:21
5,127,42,2023-08-25 16:21:21
6,548,42,2023-08-25 16:21:21
7,606,42,2023-08-25 16:21:21
8,822,42,2023-08-25 16:21:21
9,688,42,2023-08-25 16:21:21
10,66,42,2023-08-25 16:21:21
11,936,42,2023-08-25 16:21:21
12,552,42,2023-08-25 16:21:21
13,221,42,2023-08-25 16:21:21
14,604,42,2023-08-25 16:21:21
15,667,42,2023-08-25 16:21:21
1,235,42,2023-08-25 16:21:21
2,167,42,2023-08-25 16:21:21
3,5,42,2023-08-25 16:21:21
4,177,42,2023-08-25 16:21:21
5,686,42,2023-08-25 16:21:21
6,733,42,2023-08-25 16:21:21
7,940,42,2023-08-25 16:21:21
8,945,42,2023-08-25 16:21:21
9,790,42,2023-08-25 16:21:21
10,66,42,2023-08-25 16:21:21
11,936,42,2023-08-25 16:21:21
12,552,42,2023-08-25 16:21:21
13,221,42,2023-08-25 16:21:21
14,604,42,2023-08-25 16:21:21
15,667,42,2023-08-25 16:21:21
1,235,42,2023-08-25 16:21:21
2,167,42,2023-08-25 16:21:21
3,5,42,2023-08-25 16:21:21
4,177,42,2023-08-25 16:21:21
5,686,42,2023-08-25 16:21:21
