id_dat,value,crep_id,create_date
1,734,22,2023-08-25 16:21:18
2,907,22,2023-08-25 16:21:18
3,502,22,2023-08-25 16:21:18
4,739,22,2023-08-25 16:21:18
5,731,22,2023-08-25 16:21:18
6,595,22,2023-08-25 16:21:18
7,889,22,2023-08-25 16:21:18
8,30,22,2023-08-25 16:21:18
9,309,22,2023-08-25 16:21:18
10,23,22,2023-08-25 16:21:18
11,167,22,2023-08-25 16:21:18
12,18,22,2023-08-25 16:21:18
13,943,22,2023-08-25 16:21:18
14,25,22,2023-08-25 16:21:18
15,17,22,2023-08-25 16:21:18
1,328,22,2023-08-25 16:21:18
2,538,22,2023-08-25 16:21:18
3,211,22,2023-08-25 16:21:18
4,841,22,2023-08-25 16:21:18
5,843,22,2023-08-25 16:21:18
6,592,22,2023-08-25 16:21:18
7,912,22,2023-08-25 16:21:18
8,519,22,2023-08-25 16:21:18
9,610,22,2023-08-25 16:21:18
10,186,22,2023-08-25 16:21:18
11,740,22,2023-08-25 16:21:18
12,804,22,2023-08-25 16:21:18
13,634,22,2023-08-25 16:21:18
14,979,22,2023-08-25 16:21:18
15,161,22,2023-08-25 16:21:18
1,201,22,2023-08-25 16:21:19
2,309,22,2023-08-25 16:21:19
3,28,22,2023-08-25 16:21:19
4,535,22,2023-08-25 16:21:19
5,372,22,2023-08-25 16:21:19
6,993,22,2023-08-25 16:21:19
7,274,22,2023-08-25 16:21:19
8,524,22,2023-08-25 16:21:19
9,705,22,2023-08-25 16:21:19
10,824,22,2023-08-25 16:21:19
11,397,22,2023-08-25 16:21:19
12,32,22,2023-08-25 16:21:19
13,789,22,2023-08-25 16:21:19
14,808,22,2023-08-25 16:21:19
15,218,22,2023-08-25 16:21:19
1,166,22,2023-08-25 16:21:19
2,105,22,2023-08-25 16:21:19
3,677,22,2023-08-25 16:21:19
4,263,22,2023-08-25 16:21:19
5,94,22,2023-08-25 16:21:19
6,851,22,2023-08-25 16:21:19
7,393,22,2023-08-25 16:21:19
8,256,22,2023-08-25 16:21:19
9,378,22,2023-08-25 16:21:19
10,793,22,2023-08-25 16:21:19
11,37,22,2023-08-25 16:21:19
12,358,22,2023-08-25 16:21:19
13,716,22,2023-08-25 16:21:19
14,734,22,2023-08-25 16:21:19
15,87,22,2023-08-25 16:21:19
1,612,22,2023-08-25 16:21:19
2,624,22,2023-08-25 16:21:19
3,374,22,2023-08-25 16:21:19
4,477,22,2023-08-25 16:21:19
5,67,22,2023-08-25 16:21:19
6,221,22,2023-08-25 16:21:19
7,113,22,2023-08-25 16:21:19
8,824,22,2023-08-25 16:21:19
9,721,22,2023-08-25 16:21:19
10,643,22,2023-08-25 16:21:19
11,25,22,2023-08-25 16:21:19
12,810,22,2023-08-25 16:21:19
13,909,22,2023-08-25 16:21:19
14,580,22,2023-08-25 16:21:19
15,129,22,2023-08-25 16:21:19
1,609,22,2023-08-25 16:21:19
2,532,22,2023-08-25 16:21:19
3,35,22,2023-08-25 16:21:19
4,932,22,2023-08-25 16:21:19
5,84,22,2023-08-25 16:21:19
6,455,22,2023-08-25 16:21:19
7,783,22,2023-08-25 16:21:19
8,737,22,2023-08-25 16:21:19
9,450,22,2023-08-25 16:21:19
10,397,22,2023-08-25 16:21:19
11,778,22,2023-08-25 16:21:19
12,995,22,2023-08-25 16:21:19
13,134,22,2023-08-25 16:21:19
14,839,22,2023-08-25 16:21:19
15,296,22,2023-08-25 16:21:19
1,542,22,2023-08-25 16:21:20
2,991,22,2023-08-25 16:21:20
3,194,22,2023-08-25 16:21:20
4,503,22,2023-08-25 16:21:20
5,475,22,2023-08-25 16:21:20
